date,s07,prior,together
2018-11-23,135.0,-417.5,-282.5
2018-11-26,-395.0,807.5,412.5
2018-11-27,770.0,-205.0,565.0
2018-11-28,220.0,-842.5,-622.5
2018-11-29,-675.0,0.0,-675.0
2018-11-30,-310.0,0.0,-310.0
2018-12-03,395.0,-692.5,-297.5
2018-12-04,-675.0,-692.5,-1367.5
2018-12-06,50.0,970.0,1020.0
2018-12-07,-2280.0,1857.5,-422.5
2018-12-10,-1370.0,1495.0,125.0
2018-12-11,725.0,-455.0,270.0
2018-12-12,-990.0,345.0,-645.0
2018-12-14,-285.0,632.5,347.5
2018-12-17,-705.0,782.5,77.5
2018-12-18,170.0,-367.5,-197.5
2018-12-19,585.0,-430.0,155.0
2018-12-20,-1250.0,-417.5,-1667.5
2018-12-21,1230.0,2232.5,3462.5
2018-12-24,-450.0,-292.5,-742.5
2018-12-26,-30.0,45.0,15.0
2018-12-27,0.0,495.0,495.0
2018-12-28,505.0,-155.0,350.0
2018-12-31,1175.0,357.5,1532.5
2019-01-02,2225.0,-45.0,2180.0
2019-01-03,-1660.0,-1000.0,-2660.0
2019-01-04,-2910.0,-440.0,-3350.0
2019-01-07,560.0,-450.0,110.0
2019-01-08,-1625.0,295.0,-1330.0
2019-01-09,-615.0,-140.0,-755.0
2019-01-10,-690.0,50.0,-640.0
2019-01-11,10.0,235.0,245.0
2019-01-14,-565.0,0.0,-565.0
2019-01-15,1275.0,-50.0,1225.0
2019-01-16,120.0,0.0,120.0
2019-01-17,780.0,105.0,885.0
2019-01-18,-775.0,130.0,-645.0
2019-01-22,-510.0,465.0,-45.0
2019-01-23,955.0,-915.0,40.0
2019-01-24,-70.0,-145.0,-215.0
2019-01-25,-895.0,0.0,-895.0
2019-01-28,20.0,-445.0,-425.0
2019-01-29,1315.0,545.0,1860.0
2019-01-30,-215.0,160.0,-55.0
2019-01-31,-1135.0,-60.0,-1195.0
2019-02-01,-525.0,-95.0,-620.0
2019-02-04,1090.0,-340.0,750.0
2019-02-05,185.0,-195.0,-10.0
2019-02-06,-470.0,185.0,-285.0
2019-02-07,1040.0,-365.0,675.0
2019-02-08,-125.0,-45.0,-170.0
2019-02-11,360.0,0.0,360.0
2019-02-12,-975.0,0.0,-975.0
2019-02-13,-580.0,-370.0,-950.0
2019-02-14,215.0,0.0,215.0
2019-02-15,550.0,-140.0,410.0
2019-02-19,400.0,0.0,400.0
2019-02-20,-255.0,5.0,-250.0
2019-02-21,-445.0,-20.0,-465.0
2019-02-22,-770.0,-325.0,-1095.0
2019-02-25,100.0,0.0,100.0
2019-02-26,-800.0,275.0,-525.0
2019-02-27,-460.0,-815.0,-1275.0
2019-02-28,170.0,-340.0,-170.0
2019-03-01,685.0,360.0,1045.0
2019-03-04,-1205.0,-510.0,-1715.0
2019-03-05,-345.0,-115.0,-460.0
2019-03-06,615.0,80.0,695.0
2019-03-08,670.0,380.0,1050.0
2019-03-11,1360.0,140.0,1500.0
2019-03-12,-520.0,-75.0,-595.0
2019-03-13,-1020.0,-170.0,-1190.0
2019-03-14,50.0,-90.0,-40.0
2019-03-15,665.0,105.0,770.0
2019-03-18,-235.0,220.0,-15.0
2019-03-19,-90.0,-205.0,-295.0
2019-03-20,40.0,0.0,40.0
2019-03-21,1490.0,0.0,1490.0
2019-03-22,-1470.0,-385.0,-1855.0
2019-03-25,-635.0,610.0,-25.0
2019-03-26,-170.0,-700.0,-870.0
2019-03-27,-1905.0,395.0,-1510.0
2019-03-28,-725.0,-615.0,-1340.0
2019-03-29,75.0,-80.0,-5.0
2019-04-01,-60.0,-10.0,-70.0
2019-04-02,-225.0,-245.0,-470.0
2019-04-03,-1040.0,0.0,-1040.0
2019-04-04,-545.0,-695.0,-1240.0
2019-04-05,105.0,0.0,105.0
2019-04-08,-320.0,-190.0,-510.0
2019-04-09,-395.0,-65.0,-460.0
2019-04-10,-585.0,55.0,-530.0
2019-04-11,125.0,-35.0,90.0
2019-04-12,290.0,-20.0,270.0
2019-04-15,520.0,0.0,520.0
2019-04-16,-15.0,-5.0,-20.0
2019-04-17,-860.0,-685.0,-1545.0
2019-04-18,210.0,215.0,425.0
2019-04-22,825.0,0.0,825.0
2019-04-23,-1300.0,0.0,-1300.0
2019-04-24,-100.0,130.0,30.0
2019-04-25,250.0,0.0,250.0
2019-04-26,-200.0,-65.0,-265.0
2019-04-29,60.0,-175.0,-115.0
2019-04-30,-745.0,115.0,-630.0
2019-05-01,-185.0,-55.0,-240.0
2019-05-02,-365.0,-465.0,-830.0
2019-05-03,590.0,340.0,930.0
2019-05-06,1215.0,630.0,1845.0
2019-05-07,-980.0,-795.0,-1775.0
2019-05-08,-845.0,0.0,-845.0
2019-05-09,-1170.0,-565.0,-1735.0
2019-05-10,-2200.0,470.0,-1730.0
2019-05-13,-1325.0,0.0,-1325.0
2019-05-14,995.0,255.0,1250.0
2019-05-15,2555.0,415.0,2970.0
2019-05-16,1835.0,180.0,2015.0
2019-05-17,1090.0,-470.0,620.0
2019-05-20,220.0,685.0,905.0
2019-05-21,135.0,25.0,160.0
2019-05-22,270.0,45.0,315.0
2019-05-23,-305.0,65.0,-240.0
2019-05-24,-935.0,0.0,-935.0
2019-05-28,-405.0,235.0,-170.0
2019-05-29,375.0,-240.0,135.0
2019-05-30,-265.0,180.0,-85.0
2019-05-31,-520.0,0.0,-520.0
2019-06-03,-695.0,-270.0,-965.0
2019-06-04,-1665.0,0.0,-1665.0
2019-06-05,410.0,515.0,925.0
2019-06-06,-560.0,0.0,-560.0
2019-06-07,2060.0,-290.0,1770.0
2019-06-10,1460.0,775.0,2235.0
2019-06-11,-1410.0,-85.0,-1495.0
2019-06-12,70.0,0.0,70.0
2019-06-14,-315.0,0.0,-315.0
2019-06-17,-820.0,160.0,-660.0
2019-06-18,-1375.0,0.0,-1375.0
2019-06-19,235.0,200.0,435.0
2019-06-20,940.0,165.0,1105.0
2019-06-21,-820.0,0.0,-820.0
2019-06-24,-115.0,-175.0,-290.0
2019-06-25,945.0,170.0,1115.0
2019-06-26,-215.0,210.0,-5.0
2019-06-27,-375.0,100.0,-275.0
2019-06-28,-355.0,0.0,-355.0
2019-07-01,710.0,680.0,1390.0
2019-07-02,-245.0,0.0,-245.0
2019-07-03,-470.0,0.0,-470.0
2019-07-05,-155.0,235.0,80.0
2019-07-08,60.0,0.0,60.0
2019-07-09,850.0,70.0,920.0
2019-07-10,-250.0,-395.0,-645.0
2019-07-11,-275.0,0.0,-275.0
2019-07-12,205.0,85.0,290.0
2019-07-15,110.0,-120.0,-10.0
2019-07-16,110.0,0.0,110.0
2019-07-17,-290.0,-40.0,-330.0
2019-07-18,-435.0,-445.0,-880.0
2019-07-19,540.0,-280.0,260.0
2019-07-22,315.0,-75.0,240.0
2019-07-23,420.0,-150.0,270.0
2019-07-24,650.0,0.0,650.0
2019-07-25,385.0,-75.0,310.0
2019-07-26,205.0,-45.0,160.0
2019-07-29,600.0,130.0,730.0
2019-07-30,-765.0,120.0,-645.0
2019-07-31,-285.0,-170.0,-455.0
2019-08-01,2205.0,285.0,2490.0
2019-08-02,1405.0,-115.0,1290.0
2019-08-05,960.0,435.0,1395.0
2019-08-06,-1390.0,85.0,-1305.0
2019-08-07,-960.0,-535.0,-1495.0
2019-08-08,-1230.0,335.0,-895.0
2019-08-09,-1830.0,-290.0,-2120.0
2019-08-12,-70.0,-10.0,-80.0
2019-08-13,2760.0,0.0,2760.0
2019-08-14,-1270.0,705.0,-565.0
2019-08-15,465.0,-490.0,-25.0
2019-08-16,465.0,-625.0,-160.0
2019-08-19,140.0,-590.0,-450.0
2019-08-20,-310.0,295.0,-15.0
2019-08-21,-315.0,0.0,-315.0
2019-08-22,1380.0,-275.0,1105.0
2019-08-23,1885.0,750.0,2635.0
2019-08-26,0.0,245.0,245.0
2019-08-27,920.0,0.0,920.0
2019-08-28,-1305.0,65.0,-1240.0
2019-08-29,35.0,-295.0,-260.0
2019-08-30,1340.0,315.0,1655.0
2019-09-03,95.0,0.0,95.0
2019-09-04,-295.0,0.0,-295.0
2019-09-05,855.0,-115.0,740.0
2019-09-06,-70.0,0.0,-70.0
2019-09-09,70.0,-200.0,-130.0
2019-09-10,370.0,-325.0,45.0
2019-09-11,945.0,-20.0,925.0
2019-09-13,-200.0,55.0,-145.0
2019-09-16,370.0,20.0,390.0
2019-09-17,105.0,0.0,105.0
2019-09-18,0.0,-435.0,-435.0
2019-09-19,335.0,85.0,420.0
2019-09-20,600.0,90.0,690.0
2019-09-23,-340.0,0.0,-340.0
2019-09-24,1010.0,-445.0,565.0
2019-09-25,330.0,-335.0,-5.0
2019-09-26,1210.0,55.0,1265.0
2019-09-27,5.0,-225.0,-220.0
2019-09-30,630.0,0.0,630.0
2019-10-01,-1125.0,0.0,-1125.0
2019-10-02,1565.0,605.0,2170.0
2019-10-03,300.0,1595.0,1895.0
2019-10-04,-630.0,-255.0,-885.0
2019-10-07,450.0,-255.0,195.0
2019-10-08,720.0,120.0,840.0
2019-10-09,20.0,-420.0,-400.0
2019-10-10,1580.0,-65.0,1515.0
2019-10-11,1045.0,295.0,1340.0
2019-10-14,205.0,120.0,325.0
2019-10-15,1160.0,0.0,1160.0
2019-10-16,-170.0,0.0,-170.0
2019-10-17,-1000.0,-160.0,-1160.0
2019-10-18,-700.0,115.0,-585.0
2019-10-21,-325.0,295.0,-30.0
2019-10-22,-930.0,135.0,-795.0
2019-10-23,-645.0,-285.0,-930.0
2019-10-24,315.0,0.0,315.0
2019-10-25,1570.0,25.0,1595.0
2019-10-28,270.0,40.0,310.0
2019-10-29,-700.0,0.0,-700.0
2019-10-30,140.0,-190.0,-50.0
2019-10-31,300.0,-245.0,55.0
2019-11-01,-345.0,-130.0,-475.0
2019-11-04,155.0,90.0,245.0
2019-11-05,-70.0,190.0,120.0
2019-11-06,25.0,10.0,35.0
2019-11-07,440.0,0.0,440.0
2019-11-08,-455.0,-195.0,-650.0
2019-11-11,-465.0,-50.0,-515.0
2019-11-12,690.0,85.0,775.0
2019-11-13,340.0,455.0,795.0
2019-11-14,-150.0,45.0,-105.0
2019-11-15,-175.0,-135.0,-310.0
2019-11-18,-225.0,-195.0,-420.0
2019-11-19,265.0,60.0,325.0
2019-11-20,60.0,0.0,60.0
2019-11-21,215.0,0.0,215.0
2019-11-22,495.0,-195.0,300.0
2019-11-25,550.0,0.0,550.0
2019-11-26,-390.0,-115.0,-505.0
2019-11-27,-430.0,-45.0,-475.0
2019-11-29,0.0,-50.0,-50.0
2019-12-02,2200.0,-250.0,1950.0
2019-12-03,110.0,-95.0,15.0
2019-12-04,-440.0,-55.0,-495.0
2019-12-05,355.0,-510.0,-155.0
2019-12-06,-480.0,0.0,-480.0
2019-12-09,45.0,-95.0,-50.0
2019-12-10,-495.0,-470.0,-965.0
2019-12-11,-320.0,-270.0,-590.0
2019-12-13,-265.0,-75.0,-340.0
2019-12-16,620.0,0.0,620.0
2019-12-17,160.0,-35.0,125.0
2019-12-18,200.0,-40.0,160.0
2019-12-19,380.0,0.0,380.0
2019-12-20,-125.0,-65.0,-190.0
2019-12-23,-135.0,0.0,-135.0
2019-12-24,-160.0,0.0,-160.0
2019-12-26,600.0,0.0,600.0
2019-12-27,165.0,100.0,265.0
2019-12-30,1035.0,0.0,1035.0
2019-12-31,-350.0,-125.0,-475.0
2020-01-02,-25.0,-120.0,-145.0
2020-01-03,240.0,-65.0,175.0
2020-01-06,1450.0,435.0,1885.0
2020-01-07,-390.0,-110.0,-500.0
2020-01-08,175.0,825.0,1000.0
2020-01-09,-205.0,-160.0,-365.0
2020-01-10,225.0,-805.0,-580.0
2020-01-13,515.0,-115.0,400.0
2020-01-14,155.0,-435.0,-280.0
2020-01-15,250.0,575.0,825.0
2020-01-16,-300.0,-45.0,-345.0
2020-01-17,370.0,120.0,490.0
2020-01-21,495.0,-155.0,340.0
2020-01-22,-270.0,-375.0,-645.0
2020-01-23,-220.0,-40.0,-260.0
2020-01-24,1090.0,980.0,2070.0
2020-01-27,-70.0,-40.0,-110.0
2020-01-28,1150.0,-680.0,470.0
2020-01-29,430.0,-345.0,85.0
2020-01-30,-105.0,-50.0,-155.0
2020-01-31,2335.0,710.0,3045.0
2020-02-03,1355.0,0.0,1355.0
2020-02-04,-1520.0,725.0,-795.0
2020-02-05,1460.0,-350.0,1110.0
2020-02-06,-1050.0,355.0,-695.0
2020-02-07,985.0,-100.0,885.0
2020-02-10,1290.0,0.0,1290.0
2020-02-11,-330.0,-260.0,-590.0
2020-02-12,150.0,275.0,425.0
2020-02-13,1000.0,390.0,1390.0
2020-02-14,-80.0,-25.0,-105.0
2020-02-18,-40.0,670.0,630.0
2020-02-19,615.0,-365.0,250.0
2020-02-20,-3470.0,-1190.0,-4660.0
2020-02-21,-1470.0,310.0,-1160.0
2020-02-24,-240.0,-670.0,-910.0
2020-02-25,2975.0,2190.0,5165.0
2020-02-26,1485.0,1205.0,2690.0
2020-02-27,-605.0,80.0,-525.0
2020-02-28,1880.0,1275.0,3155.0
2020-03-02,1880.0,1555.0,3435.0
2020-03-03,2365.0,895.0,3260.0
2020-03-04,-330.0,-220.0,-550.0
2020-03-05,2230.0,-270.0,1960.0
2020-03-06,305.0,-1475.0,-1170.0
2020-03-10,4915.0,3710.0,8625.0
2020-03-11,-1875.0,1120.0,-755.0
2020-03-17,2675.0,-1885.0,790.0
2020-03-19,-5005.0,0.0,-5005.0
2020-03-20,-1770.0,425.0,-1345.0
2020-03-23,2375.0,2880.0,5255.0
2020-03-24,465.0,155.0,620.0
2020-03-25,-780.0,-450.0,-1230.0
2020-03-26,3410.0,3390.0,6800.0
2020-03-27,-550.0,-115.0,-665.0
2020-03-30,2350.0,210.0,2560.0
2020-03-31,2415.0,-760.0,1655.0
2020-04-01,605.0,-735.0,-130.0
2020-04-02,1940.0,1955.0,3895.0
2020-04-03,-1655.0,0.0,-1655.0
2020-04-06,-2110.0,385.0,-1725.0
2020-04-08,-760.0,0.0,-760.0
2020-04-09,925.0,-165.0,760.0
2020-04-13,-115.0,1430.0,1315.0
2020-04-14,2075.0,-300.0,1775.0
2020-04-15,60.0,-220.0,-160.0
2020-04-16,860.0,-415.0,445.0
2020-04-17,2120.0,-705.0,1415.0
2020-04-20,1000.0,10.0,1010.0
2020-04-21,-5015.0,555.0,-4460.0
2020-04-22,-1055.0,-425.0,-1480.0
2020-04-23,905.0,-580.0,325.0
2020-04-24,485.0,770.0,1255.0
2020-04-27,-30.0,0.0,-30.0
2020-04-28,2665.0,-1145.0,1520.0
2020-04-29,-1575.0,-660.0,-2235.0
2020-04-30,125.0,470.0,595.0
2020-05-01,-1090.0,-55.0,-1145.0
2020-05-04,-1945.0,-680.0,-2625.0
2020-05-05,725.0,465.0,1190.0
2020-05-06,285.0,-845.0,-560.0
2020-05-07,-605.0,445.0,-160.0
2020-05-08,-945.0,-520.0,-1465.0
2020-05-11,1880.0,300.0,2180.0
2020-05-12,-335.0,-605.0,-940.0
2020-05-13,-710.0,-830.0,-1540.0
2020-05-14,-50.0,1295.0,1245.0
2020-05-15,-70.0,-160.0,-230.0
2020-05-18,-1375.0,515.0,-860.0
2020-05-19,1180.0,0.0,1180.0
2020-05-20,1275.0,-565.0,710.0
2020-05-21,1735.0,-570.0,1165.0
2020-05-22,-90.0,5.0,-85.0
2020-05-26,1685.0,-120.0,1565.0
2020-05-27,2365.0,-50.0,2315.0
2020-05-28,1285.0,-475.0,810.0
2020-05-29,-855.0,-585.0,-1440.0
2020-06-01,290.0,345.0,635.0
2020-06-02,790.0,-75.0,715.0
2020-06-04,-410.0,-150.0,-560.0
2020-06-05,-3055.0,-640.0,-3695.0
2020-06-08,-370.0,315.0,-55.0
2020-06-09,1860.0,-380.0,1480.0
2020-06-10,265.0,-105.0,160.0
2020-06-12,-3505.0,-2105.0,-5610.0
2020-06-15,-1895.0,-1465.0,-3360.0
2020-06-16,420.0,1525.0,1945.0
2020-06-17,-205.0,0.0,-205.0
2020-06-18,370.0,-245.0,125.0
2020-06-19,375.0,640.0,1015.0
2020-06-22,875.0,320.0,1195.0
2020-06-23,-1570.0,-260.0,-1830.0
2020-06-24,-3445.0,-170.0,-3615.0
2020-06-25,135.0,-70.0,65.0
2020-06-26,2480.0,695.0,3175.0
2020-06-29,1280.0,500.0,1780.0
2020-06-30,1800.0,175.0,1975.0
2020-07-01,525.0,-1140.0,-615.0
2020-07-02,-765.0,915.0,150.0
2020-07-06,2250.0,-375.0,1875.0
2020-07-07,1530.0,45.0,1575.0
2020-07-08,-480.0,485.0,5.0
2020-07-09,-2755.0,665.0,-2090.0
2020-07-10,265.0,-590.0,-325.0
2020-07-13,1940.0,-1155.0,785.0
2020-07-14,-360.0,545.0,185.0
2020-07-15,-1035.0,240.0,-795.0
2020-07-16,1430.0,-465.0,965.0
2020-07-17,-655.0,70.0,-585.0
2020-07-20,2355.0,-490.0,1865.0
2020-07-21,2020.0,0.0,2020.0
2020-07-22,-645.0,265.0,-380.0
2020-07-23,40.0,-195.0,-155.0
2020-07-24,-2425.0,-320.0,-2745.0
2020-07-27,-430.0,-75.0,-505.0
2020-07-28,-560.0,95.0,-465.0
2020-07-29,-830.0,-265.0,-1095.0
2020-07-30,950.0,-400.0,550.0
2020-07-31,430.0,420.0,850.0
2020-08-03,490.0,0.0,490.0
2020-08-04,10.0,785.0,795.0
2020-08-05,-600.0,505.0,-95.0
2020-08-06,90.0,-105.0,-15.0
2020-08-07,-300.0,-215.0,-515.0
2020-08-10,2395.0,-625.0,1770.0
2020-08-11,-1000.0,100.0,-900.0
2020-08-12,2485.0,100.0,2585.0
2020-08-13,635.0,-120.0,515.0
2020-08-14,-695.0,60.0,-635.0
2020-08-17,280.0,0.0,280.0
2020-08-18,135.0,45.0,180.0
2020-08-19,-765.0,35.0,-730.0
2020-08-20,-2300.0,350.0,-1950.0
2020-08-21,1070.0,105.0,1175.0
2020-08-24,2175.0,-760.0,1415.0
2020-08-25,-1475.0,720.0,-755.0
2020-08-26,1805.0,-15.0,1790.0
2020-08-27,-650.0,10.0,-640.0
2020-08-28,10.0,-125.0,-115.0
2020-08-31,225.0,-225.0,0.0
2020-09-01,-1080.0,0.0,-1080.0
2020-09-02,2165.0,-255.0,1910.0
2020-09-03,7260.0,-2780.0,4480.0
2020-09-04,-10030.0,-3300.0,-13330.0
2020-09-08,685.0,155.0,840.0
2020-09-09,1705.0,200.0,1905.0
2020-09-11,1450.0,0.0,1450.0
2020-09-14,1990.0,210.0,2200.0
2020-09-15,810.0,-715.0,95.0
2020-09-16,-820.0,-650.0,-1470.0
2020-09-17,2420.0,-770.0,1650.0
2020-09-18,3330.0,-645.0,2685.0
2020-09-21,-1570.0,-2040.0,-3610.0
2020-09-22,1335.0,-1020.0,315.0
2020-09-24,3415.0,325.0,3740.0
2020-09-25,-2420.0,245.0,-2175.0
2020-09-28,465.0,-530.0,-65.0
2020-09-29,-130.0,915.0,785.0
2020-09-30,2415.0,1190.0,3605.0
2020-10-01,50.0,-345.0,-295.0
2020-10-02,85.0,0.0,85.0
2020-10-05,1710.0,-480.0,1230.0
2020-10-06,-1570.0,-135.0,-1705.0
2020-10-07,505.0,600.0,1105.0
2020-10-08,1020.0,560.0,1580.0
2020-10-09,-1450.0,-10.0,-1460.0
2020-10-12,-2565.0,500.0,-2065.0
2020-10-13,-1395.0,155.0,-1240.0
2020-10-14,545.0,445.0,990.0
2020-10-15,-90.0,-635.0,-725.0
2020-10-16,580.0,470.0,1050.0
2020-10-19,800.0,-165.0,635.0
2020-10-20,-110.0,-255.0,-365.0
2020-10-22,-225.0,0.0,-225.0
2020-10-26,-2905.0,-1330.0,-4235.0
2020-10-27,-605.0,-475.0,-1080.0
2020-10-28,3575.0,-1280.0,2295.0
2020-10-29,1825.0,-615.0,1210.0
2020-10-30,-5475.0,-1585.0,-7060.0
2020-11-02,-1325.0,525.0,-800.0
2020-11-03,-4150.0,-310.0,-4460.0
2020-11-04,2210.0,-2255.0,-45.0
2020-11-05,-1515.0,-855.0,-2370.0
2020-11-06,-920.0,0.0,-920.0
2020-11-09,-700.0,545.0,-155.0
2020-11-10,-1265.0,-510.0,-1775.0
2020-11-11,1890.0,20.0,1910.0
2020-11-12,-60.0,535.0,475.0
2020-11-13,1040.0,435.0,1475.0
2020-11-16,-1950.0,0.0,-1950.0
2020-11-17,-1075.0,-1075.0,-2150.0
2020-11-18,-65.0,-45.0,-110.0
2020-11-19,1415.0,60.0,1475.0
2020-11-20,-525.0,125.0,-400.0
2020-11-24,-1350.0,-830.0,-2180.0
2020-11-25,-40.0,-105.0,-145.0
2020-11-27,1205.0,305.0,1510.0
2020-11-30,-2830.0,825.0,-2005.0
2020-12-01,-1170.0,55.0,-1115.0
2020-12-02,-1350.0,0.0,-1350.0
2020-12-03,170.0,0.0,170.0
2020-12-04,-1005.0,185.0,-820.0
2020-12-07,1175.0,100.0,1275.0
2020-12-08,-310.0,-730.0,-1040.0
2020-12-09,465.0,-195.0,270.0
2020-12-11,405.0,-350.0,55.0
2020-12-14,1455.0,0.0,1455.0
2020-12-15,-1370.0,-430.0,-1800.0
2020-12-16,-420.0,0.0,-420.0
2020-12-17,-785.0,-205.0,-990.0
2020-12-18,-1945.0,25.0,-1920.0
2020-12-21,-1375.0,110.0,-1265.0
2020-12-22,1115.0,0.0,1115.0
2020-12-23,615.0,230.0,845.0
2020-12-24,165.0,110.0,275.0
2020-12-28,-385.0,-145.0,-530.0
2020-12-29,-340.0,625.0,285.0
2020-12-30,710.0,0.0,710.0
2020-12-31,175.0,480.0,655.0
2021-01-04,4210.0,-490.0,3720.0
2021-01-05,1045.0,-615.0,430.0
2021-01-06,-4120.0,-840.0,-4960.0
2021-01-07,2760.0,0.0,2760.0
2021-01-08,-470.0,0.0,-470.0
2021-01-11,-395.0,70.0,-325.0
2021-01-12,-365.0,-320.0,-685.0
2021-01-13,1515.0,0.0,1515.0
2021-01-14,105.0,0.0,105.0
2021-01-15,-1270.0,0.0,-1270.0
2021-01-19,-1040.0,0.0,-1040.0
2021-01-20,1970.0,-295.0,1675.0
2021-01-21,-1285.0,515.0,-770.0
2021-01-22,-220.0,730.0,510.0
2021-01-25,-3040.0,-645.0,-3685.0
2021-01-26,-210.0,150.0,-60.0
2021-01-27,-30.0,-1090.0,-1120.0
2021-01-28,-2650.0,-1000.0,-3650.0
2021-01-29,2180.0,145.0,2325.0
2021-02-01,-1955.0,0.0,-1955.0
2021-02-02,905.0,45.0,950.0
2021-02-03,1080.0,0.0,1080.0
2021-02-04,-255.0,0.0,-255.0
2021-02-05,485.0,0.0,485.0
2021-02-08,760.0,80.0,840.0
2021-02-09,425.0,0.0,425.0
2021-02-10,2935.0,-125.0,2810.0
2021-02-11,40.0,0.0,40.0
2021-02-12,-1475.0,-45.0,-1520.0
2021-02-16,1380.0,0.0,1380.0
2021-02-17,1480.0,70.0,1550.0
2021-02-18,-415.0,-290.0,-705.0
2021-02-19,-370.0,405.0,35.0
2021-02-22,-1725.0,-900.0,-2625.0
2021-02-23,-700.0,530.0,-170.0
2021-02-24,1555.0,0.0,1555.0
2021-02-25,-2745.0,0.0,-2745.0
2021-02-26,70.0,195.0,265.0
2021-03-01,-1840.0,300.0,-1540.0
2021-03-02,2625.0,0.0,2625.0
2021-03-03,-1815.0,-445.0,-2260.0
2021-03-04,-290.0,10.0,-280.0
2021-03-05,6145.0,0.0,6145.0
2021-03-08,-335.0,-1080.0,-1415.0
2021-03-09,2735.0,0.0,2735.0
2021-03-10,-2515.0,0.0,-2515.0
2021-03-12,65.0,-220.0,-155.0
2021-03-15,315.0,-265.0,50.0
2021-03-16,2100.0,-315.0,1785.0
2021-03-17,90.0,0.0,90.0
2021-03-18,-890.0,640.0,-250.0
2021-03-19,-490.0,525.0,35.0
2021-03-22,2090.0,0.0,2090.0
2021-03-23,-1535.0,-330.0,-1865.0
2021-03-24,695.0,-195.0,500.0
2021-03-25,-850.0,0.0,-850.0
2021-03-26,-360.0,1695.0,1335.0
2021-03-29,-770.0,0.0,-770.0
2021-03-30,-1120.0,0.0,-1120.0
2021-03-31,2760.0,340.0,3100.0
2021-04-01,455.0,0.0,455.0
2021-04-05,-2475.0,0.0,-2475.0
2021-04-06,-1505.0,0.0,-1505.0
2021-04-07,780.0,-155.0,625.0
2021-04-08,-15.0,-250.0,-265.0
2021-04-09,895.0,85.0,980.0
2021-04-12,80.0,15.0,95.0
2021-04-13,720.0,0.0,720.0
2021-04-14,1750.0,180.0,1930.0
2021-04-15,310.0,-320.0,-10.0
2021-04-16,-140.0,0.0,-140.0
2021-04-19,-2095.0,-50.0,-2145.0
2021-04-20,-2810.0,0.0,-2810.0
2021-04-21,2005.0,-325.0,1680.0
2021-04-22,-795.0,-720.0,-1515.0
2021-04-23,2115.0,-155.0,1960.0
2021-04-26,-870.0,0.0,-870.0
2021-04-27,1235.0,170.0,1405.0
2021-04-28,210.0,0.0,210.0
2021-04-29,2215.0,0.0,2215.0
2021-04-30,155.0,0.0,155.0
2021-05-03,1950.0,0.0,1950.0
2021-05-04,3795.0,-285.0,3510.0
2021-05-05,-1030.0,0.0,-1030.0
2021-05-06,-945.0,565.0,-380.0
2021-05-07,-2280.0,50.0,-2230.0
2021-05-10,2180.0,1125.0,3305.0
2021-05-11,3560.0,-75.0,3485.0
2021-05-12,-2405.0,0.0,-2405.0
2021-05-13,-1170.0,265.0,-905.0
2021-05-14,1660.0,120.0,1780.0
2021-05-17,575.0,0.0,575.0
2021-05-18,-540.0,0.0,-540.0
2021-05-19,1825.0,-330.0,1495.0
2021-05-20,2880.0,510.0,3390.0
2021-05-21,1675.0,50.0,1725.0
2021-05-24,2370.0,100.0,2470.0
2021-05-25,-2145.0,0.0,-2145.0
2021-05-26,-330.0,20.0,-310.0
2021-05-27,-250.0,0.0,-250.0
2021-05-28,385.0,-170.0,215.0
2021-06-01,2010.0,-95.0,1915.0
2021-06-02,395.0,0.0,395.0
2021-06-03,-55.0,0.0,-55.0
2021-06-04,2350.0,10.0,2360.0
2021-06-07,240.0,0.0,240.0
2021-06-08,1930.0,0.0,1930.0
2021-06-09,-645.0,0.0,-645.0
2021-06-11,-185.0,0.0,-185.0
2021-06-14,-1300.0,-500.0,-1800.0
2021-06-15,455.0,-320.0,135.0
2021-06-16,-340.0,-90.0,-430.0
2021-06-17,4105.0,745.0,4850.0
2021-06-18,545.0,0.0,545.0
2021-06-21,-1995.0,305.0,-1690.0
2021-06-22,1550.0,435.0,1985.0
2021-06-23,-200.0,0.0,-200.0
2021-06-24,615.0,0.0,615.0
2021-06-25,215.0,0.0,215.0
2021-06-28,620.0,0.0,620.0
2021-06-29,-655.0,60.0,-595.0
2021-06-30,-130.0,0.0,-130.0
2021-07-01,-1120.0,0.0,-1120.0
2021-07-02,-155.0,0.0,-155.0
2021-07-06,-560.0,0.0,-560.0
2021-07-07,2010.0,0.0,2010.0
2021-07-08,-650.0,-640.0,-1290.0
2021-07-09,1670.0,905.0,2575.0
2021-07-12,840.0,600.0,1440.0
2021-07-13,2235.0,0.0,2235.0
2021-07-14,-1185.0,620.0,-565.0
2021-07-15,1020.0,0.0,1020.0
2021-07-16,-2945.0,-810.0,-3755.0
2021-07-19,-1250.0,-685.0,-1935.0
2021-07-20,-2230.0,80.0,-2150.0
2021-07-21,-1350.0,0.0,-1350.0
2021-07-22,500.0,0.0,500.0
2021-07-23,-2240.0,90.0,-2150.0
2021-07-26,-1310.0,0.0,-1310.0
2021-07-27,4535.0,-550.0,3985.0
2021-07-28,-515.0,320.0,-195.0
2021-07-29,900.0,-275.0,625.0
2021-07-30,-890.0,335.0,-555.0
2021-08-02,155.0,-1020.0,-865.0
2021-08-03,1285.0,0.0,1285.0
2021-08-04,-210.0,-600.0,-810.0
2021-08-05,-1500.0,115.0,-1385.0
