door,ts,day,year,side,entry,exit,outcome,minutes,candle,gross,net,holdout
utro_0933,1652794380000000000,2022-05-17 00:00:00-04:00,2022,1.0,12485.75,12379.49,1,64,8.25,-2125.2000000000044,-2140.2000000000044,False
utro_0933,1652880780000000000,2022-05-18 00:00:00-04:00,2022,1.0,12376.5,12287.95,1,58,6.875,-1770.9999999999854,-1785.9999999999854,False
utro_0933,1652967180000000000,2022-05-19 00:00:00-04:00,2022,1.0,11900.5,11967.5,2,120,10.625,1340.0,1325.0,False
utro_0933,1653053580000000000,2022-05-20 00:00:00-04:00,2022,-1.0,11998.5,11773.0,2,120,7.875,4510.0,4495.0,False
utro_0933,1653312780000000000,2022-05-23 00:00:00-04:00,2022,-1.0,11877.0,11968.5,2,120,9.625,-1830.0,-1845.0,False
utro_0933,1653399180000000000,2022-05-24 00:00:00-04:00,2022,1.0,11838.5,11746.73,1,12,7.125,-1835.4000000000087,-1850.4000000000087,False
utro_0933,1653485580000000000,2022-05-25 00:00:00-04:00,2022,1.0,11766.75,11852.5,2,120,7.875,1715.0,1700.0,False
utro_0933,1653571980000000000,2022-05-26 00:00:00-04:00,2022,1.0,11936.0,12205.75,2,120,8.75,5395.0,5380.0,False
utro_0933,1653658380000000000,2022-05-27 00:00:00-04:00,2022,1.0,12467.75,12583.0,2,120,7.25,2305.0,2290.0,False
utro_0933,1653917580000000000,2022-05-30 00:00:00-04:00,2022,-1.0,12764.0,12810.75,2,120,5.625,-935.0,-950.0,False
utro_0933,1654003980000000000,2022-05-31 00:00:00-04:00,2022,-1.0,12635.75,12582.25,2,120,8.125,1070.0,1055.0,False
utro_0933,1654090380000000000,2022-06-01 00:00:00-04:00,2022,1.0,12777.5,12655.14,1,44,9.5,-2447.2000000000116,-2462.2000000000116,False
utro_0933,1654176780000000000,2022-06-02 00:00:00-04:00,2022,-1.0,12480.5,12688.19,1,104,16.125,-4153.80000000001,-4168.80000000001,False
utro_0933,1654263180000000000,2022-06-03 00:00:00-04:00,2022,-1.0,12689.0,12545.25,2,120,11.375,2875.0,2860.0,False
utro_0933,1654522380000000000,2022-06-06 00:00:00-04:00,2022,1.0,12757.0,12671.67,1,104,6.625,-1706.5999999999985,-1721.5999999999985,False
utro_0933,1654608780000000000,2022-06-07 00:00:00-04:00,2022,1.0,12454.5,12595.75,2,120,6.25,2825.0,2810.0,False
utro_0933,1654695180000000000,2022-06-08 00:00:00-04:00,2022,-1.0,12640.25,12725.58,1,16,6.625,-1706.5999999999985,-1721.5999999999985,False
utro_0933,1654781580000000000,2022-06-09 00:00:00-04:00,2022,-1.0,12569.75,12677.62,1,22,8.375,-2157.400000000016,-2172.400000000016,False
utro_0933,1654867980000000000,2022-06-10 00:00:00-04:00,2022,-1.0,12066.25,11856.75,2,120,16.625,4190.0,4175.0,False
utro_0933,1655127180000000000,2022-06-13 00:00:00-04:00,2022,1.0,11562.5,11457.85,1,43,8.125,-2092.9999999999927,-2107.9999999999927,False
utro_0933,1655213580000000000,2022-06-14 00:00:00-04:00,2022,-1.0,11392.25,11315.0,2,120,10.5,1545.0,1530.0,False
utro_0933,1655299980000000000,2022-06-15 00:00:00-04:00,2022,1.0,11500.0,11494.75,2,120,8.625,-105.0,-120.0,False
utro_0933,1655386380000000000,2022-06-16 00:00:00-04:00,2022,1.0,11343.5,11216.31,1,36,9.875,-2543.80000000001,-2558.80000000001,False
utro_0933,1655472780000000000,2022-06-17 00:00:00-04:00,2022,1.0,11259.25,11313.75,2,120,12.625,1090.0,1075.0,False
utro_0933,1655731980000000000,2022-06-20 00:00:00-04:00,2022,1.0,11358.75,11393.25,2,120,4.375,690.0,675.0,False
utro_0933,1655818380000000000,2022-06-21 00:00:00-04:00,2022,-1.0,11487.0,11561.06,1,4,5.75,-1481.1999999999898,-1496.1999999999898,False
utro_0933,1655904780000000000,2022-06-22 00:00:00-04:00,2022,1.0,11509.0,11708.5,2,120,10.625,3990.0,3975.0,False
utro_0933,1655991180000000000,2022-06-23 00:00:00-04:00,2022,-1.0,11645.5,11734.05,1,101,6.875,-1770.9999999999854,-1785.9999999999854,False
utro_0933,1656077580000000000,2022-06-24 00:00:00-04:00,2022,1.0,11903.25,12002.75,2,120,4.75,1990.0,1975.0,False
utro_0933,1656336780000000000,2022-06-27 00:00:00-04:00,2022,-1.0,12157.0,12119.25,2,120,5.75,755.0,740.0,False
utro_0933,1656423180000000000,2022-06-28 00:00:00-04:00,2022,1.0,12142.25,12061.75,1,31,6.25,-1610.0,-1625.0,False
utro_0933,1656509580000000000,2022-06-29 00:00:00-04:00,2022,-1.0,11621.0,11741.75,1,30,9.375,-2415.0,-2430.0,False
utro_0933,1656595980000000000,2022-06-30 00:00:00-04:00,2022,-1.0,11522.75,11566.75,2,120,7.5,-880.0,-895.0,False
utro_0933,1656682380000000000,2022-07-01 00:00:00-04:00,2022,-1.0,11498.25,11598.07,1,25,7.75,-1996.3999999999942,-2011.3999999999942,False
utro_0933,1656941580000000000,2022-07-04 00:00:00-04:00,2022,-1.0,11565.25,11557.75,2,120,3.25,150.0,135.0,False
utro_0933,1657027980000000000,2022-07-05 00:00:00-04:00,2022,-1.0,11396.25,11496.07,1,41,7.75,-1996.3999999999942,-2011.3999999999942,False
utro_0933,1657114380000000000,2022-07-06 00:00:00-04:00,2022,1.0,11865.0,11758.5,2,120,8.625,-2130.0,-2145.0,False
utro_0933,1657200780000000000,2022-07-07 00:00:00-04:00,2022,-1.0,11925.5,12009.22,1,10,6.5,-1674.399999999987,-1689.399999999987,False
utro_0933,1657287180000000000,2022-07-08 00:00:00-04:00,2022,1.0,12019.25,12207.5,2,120,10.875,3765.0,3750.0,False
utro_0933,1657546380000000000,2022-07-11 00:00:00-04:00,2022,1.0,12048.75,11968.25,1,4,6.25,-1610.0,-1625.0,False
utro_0933,1657632780000000000,2022-07-12 00:00:00-04:00,2022,1.0,11962.0,11863.79,1,27,7.625,-1964.1999999999825,-1979.1999999999825,False
utro_0933,1657719180000000000,2022-07-13 00:00:00-04:00,2022,-1.0,11536.5,11720.04,1,60,14.25,-3670.8000000000175,-3685.8000000000175,False
utro_0933,1657805580000000000,2022-07-14 00:00:00-04:00,2022,-1.0,11624.0,11643.25,2,120,8.375,-385.0,-400.0,False
utro_0933,1657891980000000000,2022-07-15 00:00:00-04:00,2022,1.0,11973.0,11976.25,2,120,9.875,65.0,50.0,False
utro_0933,1658151180000000000,2022-07-18 00:00:00-04:00,2022,1.0,12139.25,12142.0,2,120,5.375,55.0,40.0,False
utro_0933,1658237580000000000,2022-07-19 00:00:00-04:00,2022,1.0,12055.75,12183.0,2,120,6.25,2545.0,2530.0,False
utro_0933,1658323980000000000,2022-07-20 00:00:00-04:00,2022,-1.0,12273.5,12341.12,1,14,5.25,-1352.400000000016,-1367.400000000016,False
utro_0933,1658410380000000000,2022-07-21 00:00:00-04:00,2022,1.0,12505.75,12525.0,2,120,10.75,385.0,370.0,False
utro_0933,1658496780000000000,2022-07-22 00:00:00-04:00,2022,-1.0,12578.0,12647.23,1,8,5.375,-1384.5999999999913,-1399.5999999999913,False
utro_0933,1658755980000000000,2022-07-25 00:00:00-04:00,2022,1.0,12438.5,12378.93,1,4,4.625,-1191.3999999999942,-1206.3999999999942,False
utro_0933,1658842380000000000,2022-07-26 00:00:00-04:00,2022,-1.0,12245.75,12139.0,2,120,7.125,2135.0,2120.0,False
utro_0933,1658928780000000000,2022-07-27 00:00:00-04:00,2022,-1.0,12287.25,12341.99,1,7,4.25,-1094.7999999999956,-1109.7999999999956,False
utro_0933,1659015180000000000,2022-07-28 00:00:00-04:00,2022,1.0,12634.5,12510.53,1,13,9.625,-2479.399999999987,-2494.399999999987,False
utro_0933,1659101580000000000,2022-07-29 00:00:00-04:00,2022,-1.0,12788.75,12886.96,1,28,7.625,-1964.1999999999825,-1979.1999999999825,False
utro_0933,1659360780000000000,2022-08-01 00:00:00-04:00,2022,-1.0,12858.0,12946.55,1,9,6.875,-1770.9999999999854,-1785.9999999999854,False
utro_0933,1659447180000000000,2022-08-02 00:00:00-04:00,2022,1.0,12893.5,12822.66,1,38,5.5,-1416.800000000003,-1431.800000000003,False
utro_0933,1659533580000000000,2022-08-03 00:00:00-04:00,2022,1.0,13033.75,13180.75,3,112,5.0,2940.0,2925.0,False
utro_0933,1659619980000000000,2022-08-04 00:00:00-04:00,2022,1.0,13286.25,13231.0,2,120,8.0,-1105.0,-1120.0,False
utro_0933,1659706380000000000,2022-08-05 00:00:00-04:00,2022,1.0,13154.75,13126.0,2,120,11.625,-575.0,-590.0,False
utro_0933,1659965580000000000,2022-08-08 00:00:00-04:00,2022,1.0,13301.0,13292.25,2,120,9.375,-175.0,-190.0,False
utro_0933,1660051980000000000,2022-08-09 00:00:00-04:00,2022,-1.0,13055.0,13042.0,2,120,5.625,260.0,245.0,False
utro_0933,1660138380000000000,2022-08-10 00:00:00-04:00,2022,-1.0,13302.0,13368.75,2,120,9.5,-1335.0,-1350.0,False
utro_0933,1660224780000000000,2022-08-11 00:00:00-04:00,2022,1.0,13500.5,13431.27,1,94,5.375,-1384.5999999999913,-1399.5999999999913,False
utro_0933,1660311180000000000,2022-08-12 00:00:00-04:00,2022,-1.0,13389.25,13447.21,1,41,4.5,-1159.1999999999825,-1174.1999999999825,False
utro_0933,1660570380000000000,2022-08-15 00:00:00-04:00,2022,1.0,13578.0,13603.75,2,120,4.25,515.0,500.0,False
utro_0933,1660656780000000000,2022-08-16 00:00:00-04:00,2022,1.0,13652.0,13595.65,1,18,4.375,-1127.0000000000073,-1142.0000000000073,False
utro_0933,1660743180000000000,2022-08-17 00:00:00-04:00,2022,1.0,13538.25,13460.97,1,64,6.0,-1545.600000000013,-1560.600000000013,False
utro_0933,1660829580000000000,2022-08-18 00:00:00-04:00,2022,-1.0,13489.5,13558.73,1,119,5.375,-1384.5999999999913,-1399.5999999999913,False
utro_0933,1660915980000000000,2022-08-19 00:00:00-04:00,2022,1.0,13405.0,13327.72,1,16,6.0,-1545.600000000013,-1560.600000000013,False
utro_0933,1661175180000000000,2022-08-22 00:00:00-04:00,2022,-1.0,13071.25,12967.75,2,120,5.0,2070.0,2055.0,False
utro_0933,1661261580000000000,2022-08-23 00:00:00-04:00,2022,1.0,12938.25,12924.25,2,120,5.625,-280.0,-295.0,False
utro_0933,1661347980000000000,2022-08-24 00:00:00-04:00,2022,1.0,12894.0,12978.25,2,120,5.0,1685.0,1670.0,False
utro_0933,1661434380000000000,2022-08-25 00:00:00-04:00,2022,-1.0,12993.75,13066.2,1,44,5.625,-1449.0000000000146,-1464.0000000000146,False
utro_0933,1661520780000000000,2022-08-26 00:00:00-04:00,2022,-1.0,13123.25,12827.25,2,120,9.25,5920.0,5905.0,False
utro_0933,1661779980000000000,2022-08-29 00:00:00-04:00,2022,1.0,12542.5,12452.34,1,99,7.0,-1803.199999999997,-1818.199999999997,False
utro_0933,1661866380000000000,2022-08-30 00:00:00-04:00,2022,1.0,12566.75,12486.25,1,14,6.25,-1610.0,-1625.0,False
utro_0933,1661952780000000000,2022-08-31 00:00:00-04:00,2022,-1.0,12432.75,12337.75,2,120,10.0,1900.0,1885.0,False
utro_0933,1662039180000000000,2022-09-01 00:00:00-04:00,2022,-1.0,12159.25,12059.75,2,120,7.125,1990.0,1975.0,False
utro_0933,1662125580000000000,2022-09-02 00:00:00-04:00,2022,-1.0,12347.0,12409.0,2,120,10.625,-1240.0,-1255.0,False
utro_0933,1662384780000000000,2022-09-05 00:00:00-04:00,2022,-1.0,12106.75,12131.75,2,120,4.5,-500.0,-515.0,False
utro_0933,1662471180000000000,2022-09-06 00:00:00-04:00,2022,-1.0,12110.0,12091.0,2,120,7.5,380.0,365.0,False
utro_0933,1662557580000000000,2022-09-07 00:00:00-04:00,2022,1.0,12067.5,12133.5,2,120,6.125,1320.0,1305.0,False
utro_0933,1662643980000000000,2022-09-08 00:00:00-04:00,2022,-1.0,12222.25,12375.2,1,66,11.875,-3059.0000000000146,-3074.0000000000146,False
utro_0933,1662730380000000000,2022-09-09 00:00:00-04:00,2022,1.0,12532.5,12640.25,2,120,5.75,2155.0,2140.0,False
utro_0933,1662989580000000000,2022-09-12 00:00:00-04:00,2022,1.0,12752.5,12819.0,2,120,5.0,1330.0,1315.0,False
utro_0933,1663075980000000000,2022-09-13 00:00:00-04:00,2022,1.0,12489.75,12338.41,1,67,11.75,-3026.800000000003,-3041.800000000003,False
utro_0933,1663162380000000000,2022-09-14 00:00:00-04:00,2022,-1.0,12143.25,12247.9,1,100,8.125,-2092.9999999999927,-2107.9999999999927,False
utro_0933,1663248780000000000,2022-09-15 00:00:00-04:00,2022,-1.0,12122.0,12223.43,1,28,7.875,-2028.6000000000058,-2043.6000000000058,False
utro_0933,1663335180000000000,2022-09-16 00:00:00-04:00,2022,-1.0,11833.0,11828.0,2,120,9.25,100.0,85.0,False
utro_0933,1663594380000000000,2022-09-19 00:00:00-04:00,2022,1.0,11870.25,11893.25,2,120,6.25,460.0,445.0,False
utro_0933,1663680780000000000,2022-09-20 00:00:00-04:00,2022,-1.0,11924.0,11975.5,2,120,5.0,-1030.0,-1045.0,False
utro_0933,1663767180000000000,2022-09-21 00:00:00-04:00,2022,-1.0,11960.25,11968.25,2,120,4.75,-160.0,-175.0,False
utro_0933,1663853580000000000,2022-09-22 00:00:00-04:00,2022,-1.0,11664.25,11563.0,2,120,7.5,2025.0,2010.0,False
utro_0933,1663939980000000000,2022-09-23 00:00:00-04:00,2022,-1.0,11431.25,11388.0,2,120,12.0,865.0,850.0,False
utro_0933,1664199180000000000,2022-09-26 00:00:00-04:00,2022,1.0,11397.75,11385.0,2,120,7.875,-255.0,-270.0,False
utro_0933,1664285580000000000,2022-09-27 00:00:00-04:00,2022,1.0,11501.0,11397.96,1,114,8.0,-2060.8000000000175,-2075.8000000000175,False
utro_0933,1664371980000000000,2022-09-28 00:00:00-04:00,2022,-1.0,11313.25,11453.32,1,109,10.875,-2801.399999999994,-2816.399999999994,False
utro_0933,1664458380000000000,2022-09-29 00:00:00-04:00,2022,-1.0,11371.25,11221.5,2,120,9.0,2995.0,2980.0,False
utro_0933,1664544780000000000,2022-09-30 00:00:00-04:00,2022,-1.0,11196.0,11328.02,1,95,10.25,-2640.4000000000087,-2655.4000000000087,False
utro_0933,1664803980000000000,2022-10-03 00:00:00-04:00,2022,-1.0,11081.75,11175.13,1,31,7.25,-1867.599999999984,-1882.599999999984,False
utro_0933,1664890380000000000,2022-10-04 00:00:00-04:00,2022,1.0,11545.75,11649.5,2,120,5.875,2075.0,2060.0,False
utro_0933,1664976780000000000,2022-10-05 00:00:00-04:00,2022,1.0,11521.0,11429.23,1,33,7.125,-1835.4000000000087,-1850.4000000000087,False
utro_0933,1665063180000000000,2022-10-06 00:00:00-04:00,2022,1.0,11635.5,11535.68,1,39,7.75,-1996.3999999999942,-2011.3999999999942,False
utro_0933,1665149580000000000,2022-10-07 00:00:00-04:00,2022,-1.0,11301.5,11197.25,2,120,11.25,2085.0,2070.0,False
utro_0933,1665408780000000000,2022-10-10 00:00:00-04:00,2022,-1.0,11081.75,10967.5,2,120,6.375,2285.0,2270.0,False
utro_0933,1665495180000000000,2022-10-11 00:00:00-04:00,2022,1.0,10923.25,10828.26,1,26,7.375,-1899.7999999999956,-1914.7999999999956,False
utro_0933,1665581580000000000,2022-10-12 00:00:00-04:00,2022,-1.0,10817.75,10943.33,1,13,9.75,-2511.5999999999985,-2526.5999999999985,False
utro_0933,1665667980000000000,2022-10-13 00:00:00-04:00,2022,-1.0,10496.5,10665.55,1,37,13.125,-3380.9999999999854,-3395.9999999999854,False
utro_0933,1665754380000000000,2022-10-14 00:00:00-04:00,2022,-1.0,11172.25,10907.25,2,120,11.5,5300.0,5285.0,False
utro_0933,1666013580000000000,2022-10-17 00:00:00-04:00,2022,1.0,11036.0,11086.25,2,120,8.5,1005.0,990.0,False
utro_0933,1666099980000000000,2022-10-18 00:00:00-04:00,2022,1.0,11421.25,11319.82,1,22,7.875,-2028.6000000000058,-2043.6000000000058,False
utro_0933,1666186380000000000,2022-10-19 00:00:00-04:00,2022,1.0,11147.0,11189.75,2,120,9.125,855.0,840.0,False
utro_0933,1666272780000000000,2022-10-20 00:00:00-04:00,2022,1.0,11135.0,11283.5,2,120,10.25,2970.0,2955.0,False
utro_0933,1666359180000000000,2022-10-21 00:00:00-04:00,2022,1.0,11083.0,11161.25,2,120,20.5,1565.0,1550.0,False
utro_0933,1666618380000000000,2022-10-24 00:00:00-04:00,2022,-1.0,11316.75,11355.25,2,120,10.0,-770.0,-785.0,False
utro_0933,1666704780000000000,2022-10-25 00:00:00-04:00,2022,1.0,11565.25,11667.0,2,120,8.0,2035.0,2020.0,False
utro_0933,1666791180000000000,2022-10-26 00:00:00-04:00,2022,1.0,11488.75,11690.5,2,120,7.0,4035.0,4020.0,False
utro_0933,1666877580000000000,2022-10-27 00:00:00-04:00,2022,1.0,11444.0,11279.78,1,19,12.75,-3284.399999999987,-3299.399999999987,False
utro_0933,1666963980000000000,2022-10-28 00:00:00-04:00,2022,1.0,11268.0,11457.5,2,120,10.125,3790.0,3775.0,False
utro_0933,1667223180000000000,2022-10-31 00:00:00-04:00,2022,-1.0,11463.5,11462.75,2,120,5.75,15.0,0.0,False
utro_0933,1667309580000000000,2022-11-01 00:00:00-04:00,2022,1.0,11598.75,11537.57,1,13,4.75,-1223.6000000000058,-1238.6000000000058,False
utro_0933,1667395980000000000,2022-11-02 00:00:00-04:00,2022,-1.0,11283.75,11227.75,2,120,5.5,1120.0,1105.0,False
utro_0933,1667482380000000000,2022-11-03 00:00:00-04:00,2022,-1.0,10799.25,10758.0,2,120,7.125,825.0,810.0,False
utro_0933,1667568780000000000,2022-11-04 00:00:00-04:00,2022,-1.0,10879.75,10821.5,2,120,11.5,1165.0,1150.0,False
utro_0933,1667831580000000000,2022-11-07 00:00:00-05:00,2022,-1.0,10923.5,10943.5,2,120,5.875,-400.0,-415.0,False
utro_0933,1667917980000000000,2022-11-08 00:00:00-05:00,2022,-1.0,11043.75,11096.88,1,47,4.125,-1062.599999999984,-1077.599999999984,False
utro_0933,1668004380000000000,2022-11-09 00:00:00-05:00,2022,-1.0,10975.25,10969.0,2,120,7.375,125.0,110.0,False
utro_0933,1668090780000000000,2022-11-10 00:00:00-05:00,2022,1.0,11363.75,11477.75,2,120,13.625,2280.0,2265.0,False
utro_0933,1668177180000000000,2022-11-11 00:00:00-05:00,2022,-1.0,11588.75,11698.23,1,34,8.5,-2189.5999999999913,-2204.5999999999913,False
utro_0933,1668436380000000000,2022-11-14 00:00:00-05:00,2022,-1.0,11755.5,11816.68,1,69,4.75,-1223.6000000000058,-1238.6000000000058,False
utro_0933,1668522780000000000,2022-11-15 00:00:00-05:00,2022,1.0,12055.75,12032.75,2,120,10.875,-460.0,-475.0,False
utro_0933,1668609180000000000,2022-11-16 00:00:00-05:00,2022,-1.0,11814.0,11780.75,2,120,9.625,665.0,650.0,False
utro_0933,1668695580000000000,2022-11-17 00:00:00-05:00,2022,1.0,11581.75,11643.0,2,120,6.0,1225.0,1210.0,False
utro_0933,1668781980000000000,2022-11-18 00:00:00-05:00,2022,-1.0,11775.0,11701.5,2,120,5.75,1470.0,1455.0,False
utro_0933,1669041180000000000,2022-11-21 00:00:00-05:00,2022,1.0,11672.5,11604.88,1,50,5.25,-1352.400000000016,-1367.400000000016,False
utro_0933,1669127580000000000,2022-11-22 00:00:00-05:00,2022,-1.0,11611.75,11629.5,2,120,4.75,-355.0,-370.0,False
utro_0933,1669213980000000000,2022-11-23 00:00:00-05:00,2022,1.0,11765.0,11854.5,2,120,5.0,1790.0,1775.0,False
utro_0933,1669300380000000000,2022-11-24 00:00:00-05:00,2022,1.0,11915.75,11916.0,2,120,2.5,5.0,-10.0,False
utro_0933,1669386780000000000,2022-11-25 00:00:00-05:00,2022,-1.0,11797.0,11777.5,2,120,4.625,390.0,375.0,False
utro_0933,1669645980000000000,2022-11-28 00:00:00-05:00,2022,1.0,11741.0,11679.82,1,81,4.75,-1223.6000000000058,-1238.6000000000058,False
utro_0933,1669732380000000000,2022-11-29 00:00:00-05:00,2022,-1.0,11605.5,11492.75,2,120,6.0,2255.0,2240.0,False
utro_0933,1669818780000000000,2022-11-30 00:00:00-05:00,2022,-1.0,11525.0,11551.0,2,120,5.125,-520.0,-535.0,False
utro_0933,1669905180000000000,2022-12-01 00:00:00-05:00,2022,1.0,12071.0,11974.4,1,45,7.5,-1932.0000000000073,-1947.0000000000073,False
utro_0933,1669991580000000000,2022-12-02 00:00:00-05:00,2022,1.0,11897.75,11923.5,2,120,9.375,515.0,500.0,False
utro_0933,1670250780000000000,2022-12-05 00:00:00-05:00,2022,-1.0,11928.25,11875.0,2,120,4.625,1065.0,1050.0,False
utro_0933,1670337180000000000,2022-12-06 00:00:00-05:00,2022,-1.0,11786.0,11642.0,2,120,5.5,2880.0,2865.0,False
utro_0933,1670423580000000000,2022-12-07 00:00:00-05:00,2022,-1.0,11514.25,11475.75,2,120,8.375,770.0,755.0,False
utro_0933,1670509980000000000,2022-12-08 00:00:00-05:00,2022,-1.0,11537.75,11608.59,1,28,5.5,-1416.800000000003,-1431.800000000003,False
utro_0933,1670596380000000000,2022-12-09 00:00:00-05:00,2022,1.0,11591.75,11697.0,2,120,8.875,2105.0,2090.0,False
utro_0933,1670855580000000000,2022-12-12 00:00:00-05:00,2022,1.0,11703.25,11648.51,1,78,4.25,-1094.7999999999956,-1109.7999999999956,False
utro_0933,1670941980000000000,2022-12-13 00:00:00-05:00,2022,-1.0,12235.0,12119.75,2,120,11.25,2305.0,2290.0,False
utro_0933,1671028380000000000,2022-12-14 00:00:00-05:00,2022,1.0,11964.0,12045.5,2,120,5.5,1630.0,1615.0,False
utro_0933,1671114780000000000,2022-12-15 00:00:00-05:00,2022,-1.0,11659.75,11479.25,2,120,8.0,3610.0,3595.0,False
utro_0933,1671201180000000000,2022-12-16 00:00:00-05:00,2022,1.0,11444.0,11324.86,1,62,9.25,-2382.7999999999884,-2397.7999999999884,False
utro_0933,1671460380000000000,2022-12-19 00:00:00-05:00,2022,-1.0,11318.0,11209.25,2,120,4.875,2175.0,2160.0,False
utro_0933,1671546780000000000,2022-12-20 00:00:00-05:00,2022,1.0,11129.25,11126.5,2,120,5.375,-55.0,-70.0,False
utro_0933,1671633180000000000,2022-12-21 00:00:00-05:00,2022,-1.0,11192.0,11245.13,1,14,4.125,-1062.599999999984,-1077.599999999984,False
utro_0933,1671719580000000000,2022-12-22 00:00:00-05:00,2022,-1.0,11147.5,10993.5,2,120,5.5,3080.0,3065.0,False
utro_0933,1671805980000000000,2022-12-23 00:00:00-05:00,2022,1.0,11042.0,11026.25,2,120,10.75,-315.0,-330.0,False
utro_0933,1672151580000000000,2022-12-27 00:00:00-05:00,2022,-1.0,11027.75,10982.75,2,120,5.25,900.0,885.0,False
utro_0933,1672237980000000000,2022-12-28 00:00:00-05:00,2022,1.0,10942.5,10886.15,1,64,4.375,-1127.0000000000073,-1142.0000000000073,False
utro_0933,1672324380000000000,2022-12-29 00:00:00-05:00,2022,-1.0,10862.5,10931.73,1,8,5.375,-1384.5999999999913,-1399.5999999999913,False
utro_0933,1672410780000000000,2022-12-30 00:00:00-05:00,2022,1.0,10908.0,10924.75,2,120,4.625,335.0,320.0,False
utro_0933,1672756380000000000,2023-01-03 00:00:00-05:00,2023,-1.0,11102.5,10885.75,2,120,6.5,4335.0,4320.0,False
utro_0933,1672842780000000000,2023-01-04 00:00:00-05:00,2023,-1.0,10983.25,11038.5,2,120,6.0,-1105.0,-1120.0,False
utro_0933,1672929180000000000,2023-01-05 00:00:00-05:00,2023,-1.0,10878.5,10855.75,2,120,8.125,455.0,440.0,False
utro_0933,1673015580000000000,2023-01-06 00:00:00-05:00,2023,-1.0,10886.5,10985.75,2,120,10.875,-1985.0,-2000.0,False
utro_0933,1673274780000000000,2023-01-09 00:00:00-05:00,2023,1.0,11240.75,11368.25,2,120,5.5,2550.0,2535.0,False
utro_0933,1673361180000000000,2023-01-10 00:00:00-05:00,2023,1.0,11200.75,11195.0,2,120,11.875,-115.0,-130.0,False
utro_0933,1673447580000000000,2023-01-11 00:00:00-05:00,2023,-1.0,11297.25,11368.09,1,50,5.5,-1416.800000000003,-1431.800000000003,False
utro_0933,1673533980000000000,2023-01-12 00:00:00-05:00,2023,-1.0,11458.25,11438.0,2,120,19.625,405.0,390.0,False
utro_0933,1673620380000000000,2023-01-13 00:00:00-05:00,2023,-1.0,11425.0,11491.01,1,28,5.125,-1320.2000000000044,-1335.2000000000044,False
