ins,epoch,cond,hour,n,bp,m,t,usd,years_pos
ES,2020-2026,B,4,1606,0.26408343577129384,0.012690345420320952,0.5085647020985825,4.864570361145703,5/7
ES,2020-2026,B,5,1600,-0.5868497401859971,-0.03487596196151683,-1.395038478460673,-12.0703125,2/7
ES,2020-2026,B,6,1601,0.5418781780057085,0.025083590045682936,1.0036570977268053,6.93316677076827,4/7
ES,2020-2026,B,7,1606,-2.1887154596717426,-0.10535524246009613,-4.222103947655006,-46.39632627646326,0/7
ES,2020-2026,B,8,1606,0.10433581212058529,0.003003191466984133,0.12035268727249214,6.109900373599004,4/7
ES,2020-2026,B,9,1603,-0.26396953883956864,-0.007184707020303703,-0.2876575811499932,-9.903306300686213,3/7
ES,2020-2026,B,10,1603,-0.23039113405703507,-0.005662142426618328,-0.22669792796908397,-8.632252027448533,3/7
ES,2020-2026,B,11,1603,0.6274848010139241,0.019031793979975245,0.7619851172432726,14.067373674360574,4/7
ES,2020-2026,B,12,1603,0.6201313701912338,0.02055625697786822,0.8230207777493043,3.0099812850904555,4/7
ES,2020-2026,B,13,1550,0.7507420191557919,0.02167087448968165,0.853183181842375,17.879032258064516,4/7
ES,2020-2026,B,14,1547,1.1676706588883872,0.03663037189171779,1.4407428889985279,25.888817065287654,5/7
ES,2020-2026,B,15,1547,1.23357543998656,0.029145650434071066,1.14635441682805,12.62120232708468,4/7
ES,2020-2026,B,16,1555,0.11581306247386577,0.005746572709761135,0.22660740775144264,2.6607717041800645,4/7
ES,2020-2026,B,19,1610,0.2839530346981688,0.017067410246664073,0.684826513045438,6.24223602484472,3/7
ES,2020-2026,B,20,1611,0.8224092113774487,0.046901366127945564,1.8824925367871985,15.650217256362508,6/7
ES,2020-2026,B,21,1611,0.2532585102759926,0.013062246973979908,0.5242828615078862,6.696151458721291,3/7
ES,2020-2026,B,22,1611,-0.3732704476987184,-0.022693300637459862,-0.910847009627556,-2.436374922408442,3/7
ES,2020-2026,B,23,1610,-0.0015423202444212593,-0.00013128803604272335,-0.005267906883839941,1.2577639751552796,4/7
ES,2021+,A,0,1346,-0.14099920747720557,-0.015464416548401303,-0.5673565450222655,-2.015230312035661,2/6
ES,2021+,A,1,1343,0.5891030777533345,0.055121523575563124,2.0200365123468185,13.002606105733433,5/6
ES,2021+,A,2,1343,0.3894152328011969,0.02834663382728907,1.038818080831039,8.441921072226359,5/6
ES,2021+,A,3,1343,-0.056749901902483295,-0.002908989904951436,-0.10660564949723761,-1.9545793000744602,2/6
ES,2021+,A,4,1343,0.4807109805083622,0.028919152096029712,1.059799137445998,11.680938198064036,4/6
ES,2021+,A,5,1343,-0.23841212235018347,-0.017303821795983672,-0.6341325414039524,-2.252419955323902,2/6
ES,2021+,A,6,1344,0.2653823982371426,0.017197644854745772,0.6304760745747227,5.784970238095238,2/6
ES,2021+,A,7,1344,-1.2732558136424028,-0.07271076657644505,-2.665620733398596,-33.779761904761905,0/6
ES,2021+,A,8,1344,1.6638815634699258,0.05492224039547755,2.013482591590698,40.97842261904762,5/6
ES,2021+,A,9,1341,0.30870747029789264,0.009785968762135543,0.35835891584652063,-2.861670395227442,3/6
ES,2021+,A,10,1341,-0.5142106904143132,-0.013922799975032527,-0.509848296665911,-12.03392990305742,2/6
ES,2021+,A,11,1341,0.8888347599576749,0.02982496859353842,1.0921804136236133,21.094332587621178,4/6
ES,2021+,A,12,1341,-0.13303376800890201,-0.005260028776160466,-0.19262050138968723,-7.680835197613721,1/6
ES,2021+,A,13,1296,0.47678577526827887,0.014142801080703577,0.5091408389053288,8.873456790123457,3/6
ES,2021+,A,14,1294,0.18257516689032294,0.0063545007332666496,0.2285854443362433,7.7762751159196295,5/6
ES,2021+,A,15,1294,0.4347285777318995,0.012204272915745227,0.4390146864948578,14.731452859350851,4/6
ES,2021+,A,16,1300,0.5107851780450186,0.030966566868187634,1.1165154466833482,14.461538461538462,5/6
ES,2021+,A,19,1347,-0.15852728574684943,-0.012299947206367502,-0.4514264952607336,-2.255011135857461,3/6
ES,2021+,A,20,1348,0.19724628991128162,0.013545825661518403,0.4973366079073947,1.8267804154302671,4/6
ES,2021+,A,21,1348,0.02729748497908046,0.0020283352144265273,0.07447056978651022,0.8902077151335311,3/6
ES,2021+,A,22,1348,-0.2434525556663077,-0.02215203965487812,-0.8133147831279735,-5.8234421364985165,2/6
ES,2021+,A,23,1347,0.6370439840207685,0.071288251554138,2.6163856651100272,16.92650334075724,5/6
ES,2021+,B,0,1352,-0.26280460828957103,-0.02886194318530215,-1.0612407387164966,-5.658284023668639,3/6
ES,2021+,B,1,1349,0.11607537871788311,0.010898392833328222,0.40028418605476956,2.4925871015567087,4/6
ES,2021+,B,2,1349,-0.10529348118114674,-0.007670722219428914,-0.2817359262979199,-3.845441067457376,4/6
ES,2021+,B,3,1349,1.1552283171495938,0.059402406855697934,2.181775280224128,26.195329873980725,3/6
ES,2021+,B,4,1349,0.25091800322165636,0.015126628659512751,0.5555819406884704,4.855448480355819,4/6
ES,2021+,B,5,1349,-0.539080059260699,-0.0392497033787219,-1.4415919677438251,-11.304670126019273,2/6
ES,2021+,B,6,1350,-0.0013787912865045949,-8.937209640332381e-05,-0.003283740501464566,0.5092592592592593,3/6
ES,2021+,B,7,1350,-1.5638963924639304,-0.08944076731223567,-3.286263631769674,-39.77777777777778,0/6
ES,2021+,B,8,1350,0.582860184842597,0.0192298230465814,0.7065488146220505,16.666666666666668,4/6
ES,2021+,B,9,1347,-0.7692274086091127,-0.02433231061326093,-0.8930322640778123,-21.58500371195249,2/6
ES,2021+,B,10,1347,0.005084518129871003,0.0001379142589467645,0.005061659982620823,-4.9832962138084635,3/6
ES,2021+,B,11,1347,1.0100105569898032,0.03389689629421606,1.2440668921239681,20.28582034149963,4/6
ES,2021+,B,12,1347,-0.4357131163619376,-0.017153230599311366,-0.629549268946264,-12.592798812175204,3/6
ES,2021+,B,13,1302,0.864561343967046,0.02565481894993703,0.9257089150650818,20.276497695852534,3/6
ES,2021+,B,14,1300,0.4842038542218877,0.01684899567844904,0.6074991785871917,16.33653846153846,4/6
ES,2021+,B,15,1300,-0.6286736745167918,-0.01763142276155509,-0.6357099882616977,-15.39423076923077,3/6
ES,2021+,B,16,1306,0.2668653117144041,0.016155563208182518,0.5838397919644535,5.790581929555896,4/6
ES,2021+,B,19,1353,0.22569225666809123,0.017543526446929882,0.6453061352743018,6.651884700665189,2/6
ES,2021+,B,20,1354,0.5008627096952961,0.03444442484385801,1.2674425105005527,11.539881831610044,5/6
ES,2021+,B,21,1354,0.36173788839140836,0.026945647265794063,0.9915119492468528,9.859675036927621,3/6
ES,2021+,B,22,1354,0.05956161662714145,0.005422722843949658,0.19953851708195425,3.9697193500738552,3/6
ES,2021+,B,23,1353,0.10144164932994504,0.01133768293138504,0.41703567281923787,2.9841093865484107,4/6
YM,2006-2012,A,0,1510,0.5966641218016222,0.04813175921941383,1.8703384802727552,3.23841059602649,6/7
YM,2006-2012,A,1,1598,0.28992719161506686,0.021219867012985737,0.8482640179602001,1.6426783479349187,6/7
YM,2006-2012,A,2,1690,1.5409676386144353,0.08885413808562208,3.6527589264618276,7.677514792899408,7/7
YM,2006-2012,A,3,1704,0.7023437827882757,0.029234540261752852,1.2067882244679664,4.809272300469484,5/7
YM,2006-2012,A,4,1708,-0.030603211586048555,-0.0014890294368027938,-0.06153854399918997,-0.29859484777517564,4/7
YM,2006-2012,A,5,1707,-0.9498382101505831,-0.05055324167082382,-2.0886504795041274,-4.2765084944346805,1/7
YM,2006-2012,A,6,1711,-0.44909148549863726,-0.023062523220924197,-0.9539636477283124,-2.4430157802454704,3/7
YM,2006-2012,A,7,1717,-0.11353661522198565,-0.00518161560393443,-0.21470904461230883,-0.9289458357600466,3/7
YM,2006-2012,A,8,1722,-0.5610386250159883,-0.01829683665942489,-0.7592636084122323,-3.2026713124274098,3/7
YM,2006-2012,A,9,1725,0.041245310991877025,0.001061778272038982,0.04409896365823464,0.7536231884057971,4/7
YM,2006-2012,A,10,1728,0.4954072958305517,0.01138747349742524,0.4733683840172298,2.8761574074074074,5/7
YM,2006-2012,A,11,1701,0.024877796107783814,0.0007358608697084568,0.03034924322755536,-0.5731922398589065,3/7
YM,2006-2012,A,12,1704,-0.4640589812949675,-0.014718603673134921,-0.6075771137262682,-2.7024647887323945,3/7
YM,2006-2012,A,13,1690,-0.48595409755188534,-0.014248426912130921,-0.585747267518056,-2.668639053254438,3/7
YM,2006-2012,A,14,1683,-0.860062390358338,-0.021764073430855714,-0.8928576839267794,-3.294711824123589,3/7
YM,2006-2012,A,15,1680,6.600961955038274,0.1042312532766093,4.272210082398722,32.401785714285715,7/7
YM,2006-2012,A,16,1445,-0.2901199013004374,-0.014712520699741483,-0.5592693388849104,-0.9273356401384083,3/7
YM,2006-2012,A,19,1239,0.10892736861540535,0.0071257927024329865,0.25082385434711046,0.29459241323648105,5/6
YM,2006-2012,A,20,1591,1.4067650892547723,0.08441443225651299,3.3670672743122267,7.328724072910119,6/7
YM,2006-2012,A,21,1584,0.3004663892302012,0.021712668072243483,0.8641532783179311,1.6098484848484849,6/7
YM,2006-2012,A,22,1564,-0.27228814172102556,-0.018884784816355714,-0.7468448919179489,-1.7263427109974425,3/7
YM,2006-2012,A,23,1556,-0.032692164877356926,-0.002659624782968976,-0.10491200027880697,-0.20244215938303342,3/7
YM,2006-2012,B,0,1516,0.22784942174442424,0.018329824233465655,0.7136871891434602,0.7091029023746702,4/7
YM,2006-2012,B,1,1602,0.15156985764820896,0.011053418518435618,0.4424129898994831,1.0018726591760299,5/7
YM,2006-2012,B,2,1695,0.9977169876997688,0.05751760767443096,2.3680216323842234,4.380530973451328,6/7
YM,2006-2012,B,3,1708,0.9930719828739439,0.041283094233843624,1.7061459284424838,5.705503512880562,4/7
YM,2006-2012,B,4,1713,-0.9706615883920633,-0.047198180358476595,-1.9534573649138474,-4.7081144191476945,1/7
YM,2006-2012,B,5,1711,-1.6706758558116588,-0.08929736428165383,-3.6937172288833655,-8.582700175336061,2/7
YM,2006-2012,B,6,1714,-0.6710853135994642,-0.0344846856805002,-1.4276826463439567,-3.792298716452742,2/7
YM,2006-2012,B,7,1721,-0.7579319583829526,-0.034679385446775644,-1.438672121338474,-4.2242882045322485,1/7
YM,2006-2012,B,8,1728,1.4588963316423202,0.047646131815917876,1.9806125061430497,8.77025462962963,5/7
YM,2006-2012,B,9,1730,1.0003589522712408,0.02578850370950607,1.0726281638037996,6.985549132947977,5/7
YM,2006-2012,B,10,1733,0.8044616356937774,0.018522994406389763,0.7710995983939175,4.867282169648009,6/7
YM,2006-2012,B,11,1706,1.6821177184453666,0.05001669491579767,2.065877205482399,8.118405627198124,5/7
YM,2006-2012,B,12,1709,0.30787156109915703,0.009828768557460683,0.4063218152248564,1.3077823288472792,4/7
YM,2006-2012,B,13,1696,-1.8614198540130833,-0.054733031393569,-2.254044190892867,-8.54068396226415,1/7
YM,2006-2012,B,14,1690,-0.5312471252944284,-0.013474697982206917,-0.5539395732864353,-3.0828402366863905,3/7
YM,2006-2012,B,15,1687,4.39551309732181,0.06933285993183629,2.84771587446759,20.92471843509188,5/7
YM,2006-2012,B,16,1447,0.6600485185573535,0.03351125252734244,1.2747497222951463,3.9080856945404285,6/7
YM,2006-2012,B,19,1242,-0.5039191020934745,-0.032970650930217296,-1.1619523518073795,-2.632850241545894,4/6
YM,2006-2012,B,20,1595,0.7053748684122999,0.04224275348275027,1.6870679013537169,3.4106583072100314,6/7
YM,2006-2012,B,21,1588,0.7458894289636486,0.05401076419703539,2.152313705491521,4.206549118387909,5/7
YM,2006-2012,B,22,1569,0.08969504523095838,0.006240773038650539,0.2472007934861812,0.28680688336520077,4/7
YM,2006-2012,B,23,1562,-0.14513486287570573,-0.011835177485941912,-0.4677516088751505,-0.3873239436619718,2/7
YM,2013-2019,A,0,1759,0.4492052338105452,0.05481588820033837,2.2990021385328725,4.687322342239909,5/7
YM,2013-2019,A,1,1772,-0.15652046390591157,-0.018877345915678564,-0.7946443371656088,-2.0936794582392775,3/7
YM,2013-2019,A,2,1773,0.6261629742467504,0.056998870177390026,2.4000517994946815,6.3790186125211505,5/7
YM,2013-2019,A,3,1773,-0.3475468728607674,-0.02139932538636773,-0.9010615340564605,-3.0710659898477157,2/7
YM,2013-2019,A,4,1776,-0.3000791898488055,-0.021991855280170045,-0.9267942904588714,-3.4177927927927927,3/7
YM,2013-2019,A,5,1775,-0.1262522783770971,-0.010702056770478505,-0.45088566614543985,-1.0845070422535212,4/7
YM,2013-2019,A,6,1772,-0.3555421480117332,-0.031139235530271005,-1.3108101789481093,-4.3538374717832955,2/7
YM,2013-2019,A,7,1776,0.05905771575699875,0.004338429069774984,0.1828327460418409,0.678490990990991,3/7
YM,2013-2019,A,8,1779,0.08725734260598,0.005504412984130045,0.23216619549678183,-0.7785272625070264,4/7
YM,2013-2019,A,9,1777,-0.7894077622016524,-0.030201232837559336,-1.2731171996883692,-6.9471018570624645,1/7
YM,2013-2019,A,10,1777,0.3092388516241277,0.011878331717853562,0.5007248708998518,2.1553179516038266,4/7
YM,2013-2019,A,11,1769,-0.704529910675935,-0.03106884669603602,-1.30673958872973,-9.095534200113057,2/7
YM,2013-2019,A,12,1769,-0.244029897733712,-0.013029073180074395,-0.5479960648501386,-2.309214245336348,3/7
YM,2013-2019,A,13,1719,-0.25135351049825044,-0.013274877651817138,-0.5503873776686358,-3.9121582315299595,3/7
YM,2013-2019,A,14,1717,-0.4544814322423215,-0.018970827284735953,-0.7860884544808703,-5.500873616773442,5/7
YM,2013-2019,A,15,1717,-0.8093687620771861,-0.029590353230313924,-1.2261265515329505,-8.814793244030286,1/7
YM,2013-2019,A,16,1722,-0.28123046737327173,-0.02258429631507268,-0.9371802696178272,-3.347851335656214,2/7
YM,2013-2019,A,19,1767,0.11580535790380145,0.01252383552100949,0.5264481817139721,1.0724391624221845,4/7
YM,2013-2019,A,20,1762,-0.28181427449225316,-0.02044805175119743,-0.858331177098572,-3.6038592508513054,3/7
YM,2013-2019,A,21,1762,-0.04809856095140169,-0.0040687291335331464,-0.17078972163087616,-0.8399545970488081,4/7
YM,2013-2019,A,22,1762,0.037446132359691305,0.00341420633133073,0.14331535223432193,0.34619750283768447,3/7
YM,2013-2019,A,23,1763,0.0847521108864879,0.010404966881395998,0.436884722805223,0.553034600113443,3/7
YM,2013-2019,B,0,1763,-0.07453615212470384,-0.00910715888686714,-0.3823922393204441,-0.15314804310833807,3/7
YM,2013-2019,B,1,1776,-0.07832685602373085,-0.00942684563071489,-0.39727192618721907,-0.5320945945945946,2/7
YM,2013-2019,B,2,1777,0.23113614913974467,0.02102816551419483,0.886431336694358,2.456387169386607,4/7
YM,2013-2019,B,3,1777,-0.5588694719674472,-0.03451376733877493,-1.4549098396536846,-6.108610016882386,2/7
YM,2013-2019,B,4,1780,-0.11433390397111516,-0.008373416050961605,-0.3532748102048214,-0.1151685393258427,4/7
YM,2013-2019,B,5,1779,-0.21708156265886874,-0.01844184136400288,-0.7778435520336269,-1.9505340078695896,3/7
YM,2013-2019,B,6,1776,-0.06561693691347399,-0.005715509848942472,-0.24086653115791015,-0.5546171171171171,2/7
YM,2013-2019,B,7,1780,-0.17054004135585202,-0.012522226600322511,-0.5283133190381328,-0.9634831460674157,3/7
YM,2013-2019,B,8,1783,0.7240615910353552,0.04575658433449488,1.932098525634296,5.877734155916994,6/7
YM,2013-2019,B,9,1781,-0.5015724612899135,-0.019201863941549407,-0.8103550591535971,-5.294778214486244,3/7
YM,2013-2019,B,10,1781,-0.35341195924563334,-0.013586872646944663,-0.5733917822270963,-4.525547445255475,4/7
YM,2013-2019,B,11,1773,-0.9481009029721089,-0.04189514606706262,-1.7640791895596548,-11.049069373942471,2/7
YM,2013-2019,B,12,1773,-0.696926871311793,-0.03706636677709343,-1.5607537484029212,-7.216582064297801,2/7
YM,2013-2019,B,13,1722,-0.33902433567264106,-0.0179551446779743,-0.7450844204120999,-3.0226480836236935,2/7
YM,2013-2019,B,14,1720,-0.03913118030492494,-0.0016163431973444204,-0.06703441183716558,-2.558139534883721,4/7
YM,2013-2019,B,15,1720,0.7862610585990069,0.028718591855237383,1.1910427915125703,6.863372093023256,4/7
YM,2013-2019,B,16,1725,-0.3419021080406651,-0.02748932918203332,-1.1417175887954407,-4.794202898550725,3/7
YM,2013-2019,B,19,1771,-0.25783079360276034,-0.027893460573711955,-1.173847497700814,-2.552230378317335,2/7
YM,2013-2019,B,20,1766,-0.07170891777682807,-0.005201692711380683,-0.21859490861951064,-0.8607021517553793,3/7
YM,2013-2019,B,21,1766,0.1495103937606256,0.012591421159153982,0.5291393994983729,1.6223103057757644,3/7
YM,2013-2019,B,22,1766,-0.06539124985568497,-0.005966062204800292,-0.25071662146118506,-1.6138165345413364,3/7
YM,2013-2019,B,23,1767,0.07168332810961905,0.008800363049502408,0.36992941324255985,0.47538200339558573,4/7
YM,2020-2026,A,0,1615,0.13132020009062007,0.008206631219254636,0.329800402500792,-0.8823529411764706,2/7
YM,2020-2026,A,1,1615,0.3316615748873817,0.02420040334555481,0.9725431240677083,5.328173374613003,5/7
YM,2020-2026,A,2,1616,0.03489956059540286,0.00198580941349493,0.07982855045150028,0.027846534653465347,4/7
YM,2020-2026,A,3,1615,-0.39424135173440183,-0.01826239036903808,-0.7339118248915757,-6.690402476780186,3/7
YM,2020-2026,A,4,1615,0.45605195877298127,0.0239857623463054,0.9639173327954574,6.938080495356037,4/7
YM,2020-2026,A,5,1611,0.7087899291273342,0.043022590691149776,1.726809101218977,10.232774674115456,4/7
YM,2020-2026,A,6,1612,0.6831074423302637,0.029749708014521974,1.1944424409080132,7.397642679900744,6/7
YM,2020-2026,A,7,1616,-1.3166542884552865,-0.06680764062711585,-2.6856339153722284,-22.274133663366335,0/7
YM,2020-2026,A,8,1615,0.7028755260343316,0.022491848941161886,0.903881341271714,13.702786377708978,5/7
YM,2020-2026,A,9,1613,1.6505073729421424,0.04172978232447107,1.6759586641929454,28.353998760074397,6/7
YM,2020-2026,A,10,1616,-0.11647072614750266,-0.002997371078890778,-0.120492826132789,-1.8657178217821782,3/7
YM,2020-2026,A,11,1616,0.8272602850236664,0.026677583978510305,1.0724256034241437,18.542698019801982,5/7
YM,2020-2026,A,12,1616,0.029355794997794962,0.00099472863499326,0.0399875962337985,-3.80259900990099,3/7
YM,2020-2026,A,13,1563,0.05200857822253888,0.0016394758671370972,0.0648163419893446,-0.9021113243761996,4/7
YM,2020-2026,A,14,1560,0.6215171095190202,0.02064815095229694,0.8155366177482112,12.217948717948717,5/7
YM,2020-2026,A,15,1560,1.098865426346426,0.026181659740658163,1.0340927030832083,15.003205128205128,5/7
YM,2020-2026,A,16,1563,0.32149461339718216,0.018453004660520488,0.7295357527255681,9.472168905950095,6/7
YM,2020-2026,A,19,1619,-0.13357140477911897,-0.008467726824480477,-0.34071422287945136,-3.304508956145769,3/7
YM,2020-2026,A,20,1618,0.4204834421829308,0.02574146943954476,1.0354344096713963,5.803461063040791,4/7
YM,2020-2026,A,21,1617,-0.2548508251003368,-0.013211459584962575,-0.5312584006661597,-3.00556586270872,3/7
YM,2020-2026,A,22,1616,0.2802528498476037,0.017778850508922063,0.7147009452046743,1.875,2/7
YM,2020-2026,A,23,1616,0.4848305408049087,0.0445524074044883,1.7909846121464512,7.425742574257426,5/7
YM,2020-2026,B,0,1621,-0.4891619147783223,-0.04190478864840266,-1.6871556941233041,-8.402220851326343,0/7
YM,2020-2026,B,1,1621,-0.12966612226739227,-0.00954609617349814,-0.3843415283847278,-2.769895126465145,3/7
YM,2020-2026,B,2,1622,-0.5255072626360939,-0.0300024037371555,-1.20831864219328,-7.768187422934648,2/7
YM,2020-2026,B,3,1622,0.7935340829580291,0.03761460625256208,1.5148929516418734,16.969790382244142,5/7
YM,2020-2026,B,4,1622,0.42966941074306997,0.022980369415829656,0.9255128026707866,4.596177558569667,3/7
YM,2020-2026,B,5,1617,-0.34479057278873443,-0.02238915332550665,-0.9003112571692273,-5.9771181199752625,1/7
YM,2020-2026,B,6,1618,0.5535198012392706,0.026003262455505625,1.0459648689978989,6.134116192830655,2/7
YM,2020-2026,B,7,1622,-0.9740600787315735,-0.053162324102618744,-2.1410626907857755,-14.69790382244143,3/7
YM,2020-2026,B,8,1621,0.29335882047341655,0.009429760469945338,0.37965766167140813,7.661937075879087,5/7
YM,2020-2026,B,9,1619,1.250846951202797,0.03259422536714418,1.3114872971832765,19.731315626930204,6/7
YM,2020-2026,B,10,1622,-0.42070592417774166,-0.01093603162131374,-0.4404384060495754,-5.527127003699137,3/7
YM,2020-2026,B,11,1622,0.852975978818604,0.02827654973162738,1.1388114924711064,14.38039457459926,5/7
YM,2020-2026,B,12,1622,1.3123291996200248,0.044765050902856304,1.8028703966031174,13.545006165228113,4/7
YM,2020-2026,B,13,1568,-0.1839114957359828,-0.005869882746477691,-0.23243549810904032,-3.1026785714285716,4/7
YM,2020-2026,B,14,1565,0.4906025872219395,0.016389171280539534,0.6483569415733734,7.8370607028754,4/7
YM,2020-2026,B,15,1565,0.6118378640167071,0.015519647259769547,0.6139585009761712,1.012779552715655,3/7
YM,2020-2026,B,16,1568,-0.10173900899865296,-0.005965006169550469,-0.23620219348928886,-3.4693877551020407,2/7
YM,2020-2026,B,19,1625,0.010962709356207667,0.0007093883217518038,0.028596357467979925,1.356923076923077,3/7
YM,2020-2026,B,20,1624,0.283613307286695,0.017667528551616563,0.7119816723472809,3.9008620689655173,4/7
YM,2020-2026,B,21,1623,-0.2637884403132937,-0.014069948861301066,-0.5668286311906579,-4.768946395563771,3/7
YM,2020-2026,B,22,1622,-0.5389847097458875,-0.03432766391543948,-1.3825144350218537,-6.414919852034525,4/7
YM,2020-2026,B,23,1622,-0.12758407830741852,-0.011889743839904186,-0.4788482702426637,-2.284217016029593,4/7
YM,2021+,A,0,1359,-0.356657528943876,-0.044862053820703796,-1.6538224401134884,-6.4164827078734366,1/6
YM,2021+,A,1,1359,0.37133139207200516,0.04249657384875243,1.5666199264950245,5.754231052244298,4/6
YM,2021+,A,2,1359,0.030100427898915188,0.002438461536862939,0.08989295107029692,-0.8830022075055187,3/6
YM,2021+,A,3,1360,-0.27268175782789694,-0.015404446570530776,-0.5680879199880058,-5.658088235294118,3/6
YM,2021+,A,4,1360,0.19711734926605487,0.013672861235421595,0.5042302080734637,3.3786764705882355,3/6
YM,2021+,A,5,1360,-0.0842924329117716,-0.006795190698466268,-0.25059425096117144,0.5477941176470589,3/6
YM,2021+,A,6,1361,0.15899503548888952,0.010428654391741447,0.38473113849397517,2.6781778104335046,5/6
YM,2021+,A,7,1361,-1.0947662451276676,-0.0697389700657538,-2.5727914976300537,-21.12417340191036,0/6
YM,2021+,A,8,1361,1.1421648598710918,0.04543916027102991,1.676329390791548,21.565025716385012,5/6
YM,2021+,A,9,1359,1.7127130119402738,0.052495575713842724,1.935229302457017,28.693892568064754,5/6
YM,2021+,A,10,1359,-0.14488062722965817,-0.004284553673320988,-0.15794843096413913,-2.343635025754231,2/6
YM,2021+,A,11,1359,1.4099204876063824,0.052112341398205586,1.9211015161199203,25.588668138337013,5/6
YM,2021+,A,12,1359,-0.48011058674839935,-0.020790026604089653,-0.7664163719702946,-9.300956585724798,2/6
YM,2021+,A,13,1314,-0.06018389743159086,-0.0019953373921646434,-0.07232926032707307,-3.5692541856925417,3/6
YM,2021+,A,14,1312,0.5878310554706176,0.022514067140668448,0.8154941959385481,11.333841463414634,4/6
YM,2021+,A,15,1312,-0.0552801317973023,-0.001784364718622709,-0.06463243901613133,1.8064024390243902,4/6
YM,2021+,A,16,1314,0.9521967829342063,0.07602465890644494,2.755828346080261,17.960426179604262,6/6
YM,2021+,A,19,1361,-0.24562179760430639,-0.022398016355212127,-0.826301650112357,-4.074210139603233,2/6
YM,2021+,A,20,1361,0.09559019768610992,0.007557393178791584,0.2788053350416537,1.6789125642909626,3/6
YM,2021+,A,21,1360,0.028612289999920694,0.0024402319287941633,0.08999130701449344,0.20588235294117646,3/6
YM,2021+,A,22,1360,-0.298082338733541,-0.03069715817794551,-1.1320552581364822,-5.154411764705882,1/6
YM,2021+,A,23,1361,0.31192239316092174,0.04070386024063522,1.5016359640684398,6.245407788390889,4/6
YM,2021+,B,0,1367,-0.49102445661023203,-0.06198106382405327,-2.29162358533525,-8.445501097293343,0/6
YM,2021+,B,1,1367,-0.13985958594477302,-0.016019981846205653,-0.5923061975770819,-2.9078273591806876,3/6
YM,2021+,B,2,1367,-0.30999227740344165,-0.025175174883315405,-0.9308008118627416,-5.336503291880029,2/6
YM,2021+,B,3,1368,1.3782786200697366,0.07822829845940846,2.8933897107096835,24.81359649122807,5/6
YM,2021+,B,4,1368,0.17627853287297135,0.01225832030612267,0.4533921680876492,1.9846491228070176,2/6
YM,2021+,B,5,1368,-0.40255212121357964,-0.03254260823157928,-1.2036366592552847,-6.58625730994152,1/6
YM,2021+,B,6,1369,-0.2620897627260388,-0.017223047376469805,-0.6372527529293828,-3.7363038714390067,1/6
YM,2021+,B,7,1369,-0.42992407413529377,-0.027401107663119324,-1.013840983535415,-8.035062089116144,3/6
YM,2021+,B,8,1369,0.5586743075769248,0.022270814233087088,0.8240201266242222,13.5390796201607,5/6
YM,2021+,B,9,1367,0.8222489423161774,0.025118011506757087,0.928687312450884,13.533284564740308,5/6
YM,2021+,B,10,1367,0.251828008353483,0.007462724302550812,0.2759190302239253,3.3650329188002925,3/6
YM,2021+,B,11,1367,1.1455001033477488,0.0423845678969058,1.5670830646359304,18.02121433796635,5/6
YM,2021+,B,12,1367,-0.21724315483164883,-0.009422106404844158,-0.34836319238037855,-4.509875640087784,3/6
YM,2021+,B,13,1321,-0.24847642394941385,-0.00825624682407825,-0.30007794479127414,-4.9659348978046935,3/6
YM,2021+,B,14,1319,-0.21147054262538867,-0.008113178762337933,-0.2946547475292228,-0.5875663381349507,3/6
YM,2021+,B,15,1319,-1.2369456680502875,-0.04002512166223959,-1.4536339533106917,-21.42532221379833,2/6
YM,2021+,B,16,1321,0.027133668321762245,0.0021652918274263416,0.07869875202283326,-1.5215745647236942,2/6
YM,2021+,B,19,1369,0.1762459733164076,0.0161103362201484,0.5960824401454907,4.364499634769905,3/6
YM,2021+,B,20,1369,0.1091471201816542,0.008636653308674544,0.31955617242095813,1.8553688823959094,3/6
YM,2021+,B,21,1368,-0.16165198488513505,-0.013818072148842064,-0.5110819046901458,-3.000730994152047,3/6
YM,2021+,B,22,1368,-0.15130944406684568,-0.015612270748486489,-0.5774430025206784,-2.1564327485380117,4/6
YM,2021+,B,23,1369,-0.03683379534207514,-0.004810527333907604,-0.17798951135458135,-1.0883856829802776,4/6
