date,year,world,oid,label,resolved,day_pnl,minutes_since_open,risk_points,day_range_rel
20220404,2022,defer,20220404:PV2:+1:603,-12.0,True,0.0,33.0,10.5,0.5972625466611364
20220406,2022,defer,20220406:PV2:-1:613,-13.75,True,0.0,43.0,11.75,0.6382616105666808
20220414,2022,take,20220414:PV2:-1:602,-11.25,True,-19.75,32.0,10.0,0.5039717563989409
20220414,2022,defer,20220414:PV2:-1:602,-11.25,True,0.0,32.0,10.0,0.5039717563989409
20220419,2022,take,20220419:PV2:+1:618,0.0,True,-19.75,48.0,34.75,0.9731977818853974
20220419,2022,defer,20220419:PV2:+1:618,0.0,True,0.0,48.0,34.75,0.9731977818853974
20220420,2022,defer,20220420:PV2:-1:602,0.0,True,0.0,32.0,40.5,0.778393351800554
20220422,2022,take,20220422:PV2:-1:629,0.0,True,-19.75,59.0,24.0,0.6827344434706398
20220422,2022,defer,20220422:PV2:-1:629,0.0,True,0.0,59.0,24.0,0.6827344434706398
20220426,2022,defer,20220426:PV2:-1:602,0.0,True,0.0,32.0,51.25,0.7656710138830458
20220504,2022,take,20220504:PV2:-1:613,10.5,True,-19.75,43.0,18.5,0.421240199572345
20220504,2022,defer,20220504:PV2:-1:613,10.5,True,0.0,43.0,18.5,0.421240199572345
20220505,2022,take,20220505:PV2:-1:612,0.0,True,-19.75,42.0,40.5,0.8546162009197029
20220505,2022,defer,20220505:PV2:-1:612,0.0,True,0.0,42.0,40.5,0.8546162009197029
20220506,2022,take,20220506:PV2:-1:603,0.0,True,-19.75,33.0,35.5,0.7464212678936605
20220506,2022,defer,20220506:PV2:-1:603,0.0,True,0.0,33.0,35.5,0.7464212678936605
20220513,2022,take,20220513:PV2:+1:610,0.0,True,-19.75,40.0,32.25,0.5805480277024992
20220513,2022,defer,20220513:PV2:+1:610,0.0,True,0.0,40.0,32.25,0.5805480277024992
20220518,2022,take,20220518:PV2:-1:687,-15.5,True,-19.75,117.0,14.0,0.5630834086118639
20220518,2022,defer,20220518:PV2:-1:687,-15.5,True,0.0,117.0,14.0,0.5630834086118639
20220524,2022,defer,20220524:PV2:-1:605,-15.25,True,0.0,35.0,13.0,0.4944293887383318
20220526,2022,defer,20220526:PV2:+1:607,0.0,True,0.0,37.0,24.5,0.6113759135684779
20220527,2022,defer,20220527:PV2:+1:602,0.0,True,0.0,32.0,32.5,0.34699714013346045
20220531,2022,defer,20220531:PV2:-1:610,0.0,True,0.0,40.0,37.75,0.5582801477997985
20220610,2022,take,20220610:PV2:-1:608,0.0,True,-19.75,38.0,34.75,0.7263157894736842
20220610,2022,defer,20220610:PV2:-1:608,0.0,True,0.0,38.0,34.75,0.7263157894736842
20220616,2022,take,20220616:PV2:-1:608,0.0,True,-19.75,38.0,25.0,0.5043859649122807
20220616,2022,defer,20220616:PV2:-1:608,0.0,True,0.0,38.0,25.0,0.5043859649122807
20220617,2022,take,20220617:PV2:+1:605,-12.5,True,-19.75,35.0,11.0,0.5756910925844668
20220617,2022,defer,20220617:PV2:+1:605,-12.5,True,0.0,35.0,11.0,0.5756910925844668
20220621,2022,defer,20220621:PV2:+1:604,0.0,True,0.0,34.0,29.25,0.6151111111111112
20220622,2022,take,20220622:PV2:+1:621,-7.5,True,-19.75,51.0,6.75,0.8053333333333333
20220622,2022,defer,20220622:PV2:+1:621,-7.5,True,0.0,51.0,6.75,0.8053333333333333
20220624,2022,defer,20220624:PV2:+1:606,0.0,True,0.0,36.0,36.25,0.7967770814682185
20220630,2022,take,20220630:PV2:-1:612,-5.75,True,-19.75,42.0,4.5,0.8552097428958051
20220630,2022,defer,20220630:PV2:-1:612,-5.75,True,0.0,42.0,4.5,0.8552097428958051
20220711,2022,defer,20220711:PV2:-1:605,0.0,True,0.0,35.0,19.0,0.8643892339544513
20220714,2022,take,20220714:PV2:-1:616,-14.0,True,-19.75,46.0,12.25,0.717391304347826
20220714,2022,defer,20220714:PV2:-1:616,-14.0,True,0.0,46.0,12.25,0.717391304347826
20220722,2022,take,20220722:PV2:-1:689,93.0,True,-19.75,119.0,17.75,0.7962441314553991
20220722,2022,defer,20220722:PV2:-1:689,93.0,True,0.0,119.0,17.75,0.7962441314553991
20220727,2022,take,20220727:PV2:+1:604,0.0,True,-19.75,34.0,27.0,0.48897599216070553
20220727,2022,defer,20220727:PV2:+1:604,0.0,True,0.0,34.0,27.0,0.48897599216070553
20220728,2022,take,20220728:PV2:-1:603,-9.75,True,-19.75,33.0,8.25,0.752112676056338
20220728,2022,defer,20220728:PV2:-1:603,-9.75,True,0.0,33.0,8.25,0.752112676056338
20220803,2022,take,20220803:PV2:+1:602,,False,-19.75,32.0,30.0,0.5108745950948634
20220803,2022,defer,20220803:PV2:+1:602,,False,0.0,32.0,30.0,0.5108745950948634
20220808,2022,take,20220808:PV2:+1:603,0.0,True,-19.75,33.0,25.5,0.6815286624203821
20220808,2022,defer,20220808:PV2:+1:603,0.0,True,0.0,33.0,25.5,0.6815286624203821
20220809,2022,take,20220809:PV2:-1:606,-15.75,True,-19.75,36.0,14.5,0.45621716287215414
20220809,2022,defer,20220809:PV2:-1:606,-15.75,True,0.0,36.0,14.5,0.45621716287215414
20220816,2022,defer,20220816:PV2:-1:640,-9.75,True,0.0,70.0,9.0,0.5172903837044055
20220819,2022,take,20220819:PV2:-1:606,-8.0,True,-19.75,36.0,7.0,0.579064587973274
20220819,2022,defer,20220819:PV2:-1:606,-8.0,True,0.0,36.0,7.0,0.579064587973274
20220824,2022,take,20220824:PV2:+1:681,-8.75,True,-19.75,111.0,7.75,0.6221719457013575
20220824,2022,defer,20220824:PV2:+1:681,-8.75,True,0.0,111.0,7.75,0.6221719457013575
20220825,2022,take,20220825:PV2:+1:628,-9.5,True,-19.75,58.0,8.0,0.6402753872633391
20220825,2022,defer,20220825:PV2:+1:628,-9.5,True,0.0,58.0,8.0,0.6402753872633391
20220830,2022,take,20220830:PV2:-1:611,0.0,True,,,,
20220830,2022,defer,20220830:PV2:-1:611,0.0,True,,,,
20220906,2022,take,20220906:PV2:-1:607,0.0,True,-19.75,37.0,32.0,1.0922419059254733
20220906,2022,defer,20220906:PV2:-1:607,0.0,True,0.0,37.0,32.0,1.0922419059254733
20220909,2022,take,20220909:PV2:+1:615,0.0,True,-19.75,45.0,20.75,0.5725760183591508
20220909,2022,defer,20220909:PV2:+1:615,0.0,True,0.0,45.0,20.75,0.5725760183591508
20220912,2022,take,20220912:PV2:+1:607,-17.25,True,-19.75,37.0,16.0,0.4865497076023392
20220912,2022,defer,20220912:PV2:+1:607,-17.25,True,0.0,37.0,16.0,0.4865497076023392
20220913,2022,take,20220913:PV2:-1:605,-12.75,True,-19.75,35.0,11.5,0.7005847953216374
20220913,2022,defer,20220913:PV2:-1:605,-12.75,True,0.0,35.0,11.5,0.7005847953216374
20220915,2022,take,20220915:PV2:-1:660,-16.75,True,-19.75,90.0,15.0,1.087425149700599
20220915,2022,defer,20220915:PV2:-1:660,-16.75,True,0.0,90.0,15.0,1.087425149700599
20220923,2022,take,20220923:PV2:-1:613,-10.75,True,-19.75,43.0,9.25,0.558066211245402
20220923,2022,defer,20220923:PV2:-1:613,-10.75,True,0.0,43.0,9.25,0.558066211245402
20220926,2022,take,20220926:PV2:+1:605,-13.0,True,-19.75,35.0,11.5,0.7451392538097741
20220926,2022,defer,20220926:PV2:+1:605,-13.0,True,0.0,35.0,11.5,0.7451392538097741
20220929,2022,defer,20220929:PV2:-1:607,-7.0,True,0.0,37.0,5.25,0.8310220852593734
20221004,2022,defer,20221004:PV2:+1:606,-5.0,True,0.0,36.0,3.75,0.5873642645607108
20221005,2022,take,20221005:PV2:-1:624,0.0,True,-19.75,54.0,25.0,0.5853899308983218
20221005,2022,defer,20221005:PV2:-1:624,0.0,True,0.0,54.0,25.0,0.5853899308983218
20221007,2022,take,20221007:PV2:-1:602,0.0,True,-19.75,32.0,24.25,0.5783256291730868
20221007,2022,defer,20221007:PV2:-1:602,0.0,True,0.0,32.0,24.25,0.5783256291730868
20221010,2022,take,20221010:PV2:-1:604,0.0,True,-19.75,34.0,29.5,0.49792147806004616
20221010,2022,defer,20221010:PV2:-1:604,0.0,True,0.0,34.0,29.5,0.49792147806004616
20221011,2022,defer,20221011:PV2:-1:609,-12.0,True,0.0,39.0,10.75,0.5726065048098946
20221025,2022,take,20221025:PV2:+1:603,-11.75,True,-19.75,33.0,10.5,0.48404040404040405
20221025,2022,defer,20221025:PV2:+1:603,-11.75,True,0.0,33.0,10.5,0.48404040404040405
20221109,2022,take,20221109:PV2:-1:824,-9.0,True,-19.75,254.0,7.5,0.6322033898305085
20221109,2022,defer,20221109:PV2:-1:824,-9.0,True,0.0,254.0,7.5,0.6322033898305085
20221111,2022,take,20221111:PV2:+1:627,0.0,True,-19.75,57.0,29.75,0.6508474576271186
20221111,2022,defer,20221111:PV2:+1:627,0.0,True,0.0,57.0,29.75,0.6508474576271186
20221130,2022,take,20221130:PV2:+1:825,-7.75,True,-19.75,255.0,8.0,0.9897727272727272
20221130,2022,defer,20221130:PV2:+1:825,-7.75,True,0.0,255.0,8.0,0.9897727272727272
20221206,2022,defer,20221206:PV2:-1:603,0.0,True,0.0,33.0,22.0,0.7397727272727272
20221208,2022,take,20221208:PV2:+1:613,-11.75,True,-19.75,43.0,10.75,0.79456906729634
20221208,2022,defer,20221208:PV2:+1:613,-11.75,True,0.0,43.0,10.75,0.79456906729634
20221215,2022,defer,20221215:PV2:-1:602,0.0,True,0.0,32.0,34.25,0.8382089552238806
20221219,2022,take,20221219:PV2:-1:603,0.0,True,-19.75,33.0,28.25,0.5564179104477612
20221219,2022,defer,20221219:PV2:-1:603,0.0,True,0.0,33.0,28.25,0.5564179104477612
20221222,2022,defer,20221222:PV2:-1:609,78.25,True,0.0,39.0,14.25,0.7589498806682577
20221227,2022,defer,20221227:PV2:-1:607,-13.25,True,0.0,37.0,11.75,0.755608028335301
20230109,2023,take,20230109:PV2:+1:611,-18.0,True,-19.75,41.0,16.25,0.6147492625368731
20230109,2023,defer,20230109:PV2:+1:611,-18.0,True,0.0,41.0,16.25,0.6147492625368731
20230123,2023,defer,20230123:PV2:+1:608,113.25,True,0.0,38.0,10.0,0.7480457005411906
20230125,2023,take,20230125:PV2:-1:603,-15.75,True,-19.75,33.0,14.75,0.5255562236921226
20230125,2023,defer,20230125:PV2:-1:603,-15.75,True,0.0,33.0,14.75,0.5255562236921226
20230201,2023,take,20230201:PV2:+1:891,0.0,True,-19.75,321.0,29.5,1.5339805825242718
20230201,2023,defer,20230201:PV2:+1:891,0.0,True,0.0,321.0,29.5,1.5339805825242718
20230207,2023,take,20230207:PV2:+1:777,0.0,True,-19.75,207.0,41.5,1.4434470377019748
20230207,2023,defer,20230207:PV2:+1:777,0.0,True,0.0,207.0,41.5,1.4434470377019748
20230214,2023,take,20230214:PV2:+1:615,-17.0,True,-19.75,45.0,14.75,1.1185770750988142
20230214,2023,defer,20230214:PV2:+1:615,-17.0,True,0.0,45.0,14.75,1.1185770750988142
20230301,2023,take,20230301:PV2:-1:610,0.0,True,-19.75,40.0,24.75,0.5173427395649618
20230301,2023,defer,20230301:PV2:-1:610,0.0,True,0.0,40.0,24.75,0.5173427395649618
20230306,2023,take,20230306:PV2:+1:624,0.0,True,-19.75,54.0,19.5,0.452991452991453
20230306,2023,defer,20230306:PV2:+1:624,0.0,True,0.0,54.0,19.5,0.452991452991453
20230307,2023,take,20230307:PV2:-1:614,-14.0,True,-19.75,44.0,13.0,0.8913308913308914
20230307,2023,defer,20230307:PV2:-1:614,-14.0,True,0.0,44.0,13.0,0.8913308913308914
20230309,2023,defer,20230309:PV2:+1:610,-11.0,True,0.0,40.0,9.25,0.6525759577278731
20230310,2023,defer,20230310:PV2:-1:603,0.0,True,0.0,33.0,33.25,0.8586525759577279
20230313,2023,take,20230313:PV2:+1:604,0.0,True,-19.75,34.0,25.25,1.0647130647130647
20230313,2023,defer,20230313:PV2:+1:604,0.0,True,0.0,34.0,25.25,1.0647130647130647
20230316,2023,take,20230316:PV2:+1:667,0.0,True,-19.75,97.0,30.5,1.1450676982591876
20230316,2023,defer,20230316:PV2:+1:667,0.0,True,0.0,97.0,30.5,1.1450676982591876
20230327,2023,take,20230327:PV2:-1:719,-11.5,True,-19.75,149.0,10.75,0.8866937826844857
20230327,2023,defer,20230327:PV2:-1:719,-11.5,True,0.0,149.0,10.75,0.8866937826844857
20230328,2023,defer,20230328:PV2:-1:613,-14.0,True,0.0,43.0,12.5,0.484601975595584
20230406,2023,take,20230406:PV2:+1:729,-5.0,True,-19.75,159.0,4.5,1.0
20230406,2023,defer,20230406:PV2:+1:729,-5.0,True,0.0,159.0,4.5,1.0
20230410,2023,defer,20230410:PV2:-1:607,-16.5,True,0.0,37.0,14.75,0.4268214055448098
20230411,2023,defer,20230411:PV2:-1:606,20.5,True,0.0,36.0,17.25,0.35171966255678133
20230505,2023,defer,20230505:PV2:+1:612,27.75,True,0.0,42.0,6.0,0.6326836581709145
20230510,2023,take,20230510:PV2:+1:614,-4.75,True,-19.75,44.0,3.75,0.6707503828483921
20230510,2023,defer,20230510:PV2:+1:614,-4.75,True,0.0,44.0,3.75,0.6707503828483921
20230518,2023,defer,20230518:PV2:+1:603,115.5,True,0.0,33.0,7.75,0.40941176470588236
20230526,2023,take,20230526:PV2:+1:604,159.25,True,-19.75,34.0,10.5,0.8875536480686695
20230526,2023,defer,20230526:PV2:+1:604,159.25,True,0.0,34.0,10.5,0.8875536480686695
20230601,2023,take,20230601:PV2:+1:650,-4.75,True,-19.75,80.0,3.75,0.8792672772689425
20230601,2023,defer,20230601:PV2:+1:650,-4.75,True,0.0,80.0,3.75,0.8792672772689425
20230607,2023,take,20230607:PV2:-1:642,0.0,True,-19.75,72.0,29.75,1.1263650546021842
20230607,2023,defer,20230607:PV2:-1:642,0.0,True,0.0,72.0,29.75,1.1263650546021842
20230608,2023,take,20230608:PV2:+1:611,95.5,True,-19.75,41.0,12.75,0.5413416536661466
20230608,2023,defer,20230608:PV2:+1:611,95.5,True,0.0,41.0,12.75,0.5413416536661466
20230609,2023,defer,20230609:PV2:+1:606,-16.0,True,0.0,36.0,14.75,0.7218844984802432
20230621,2023,take,20230621:PV2:-1:607,0.0,True,-19.75,37.0,23.5,0.7549933422103862
20230621,2023,defer,20230621:PV2:-1:607,0.0,True,0.0,37.0,23.5,0.7549933422103862
20230622,2023,defer,20230622:PV2:+1:620,-3.25,True,0.0,50.0,2.0,0.9566903684550744
20230626,2023,defer,20230626:PV2:+1:602,-15.5,True,0.0,32.0,14.5,0.6425339366515838
20230630,2023,defer,20230630:PV2:+1:604,-15.25,True,0.0,34.0,14.0,0.4832904884318766
20230714,2023,defer,20230714:PV2:+1:602,0.0,True,0.0,32.0,40.75,0.5320560058953574
20230718,2023,take,20230718:PV2:+1:754,-16.25,True,-19.75,184.0,15.25,1.056686046511628
20230718,2023,defer,20230718:PV2:+1:754,-16.25,True,0.0,184.0,15.25,1.056686046511628
20230728,2023,take,20230728:PV2:+1:605,-15.0,True,-19.75,35.0,14.0,0.6726726726726727
20230728,2023,defer,20230728:PV2:+1:605,-15.0,True,0.0,35.0,14.0,0.6726726726726727
20230802,2023,defer,20230802:PV2:-1:604,168.25,True,0.0,34.0,11.5,0.5151291512915129
20230808,2023,defer,20230808:PV2:-1:607,31.75,True,0.0,37.0,13.25,0.6613718411552346
20230810,2023,take,20230810:PV2:+1:605,-11.0,True,-19.75,35.0,10.0,0.9541284403669725
20230810,2023,defer,20230810:PV2:+1:605,-11.0,True,0.0,35.0,10.0,0.9541284403669725
20230815,2023,take,20230815:PV2:-1:614,-13.5,True,-19.75,44.0,12.5,0.7787234042553192
20230815,2023,defer,20230815:PV2:-1:614,-13.5,True,0.0,44.0,12.5,0.7787234042553192
20230821,2023,defer,20230821:PV2:+1:604,-15.0,True,0.0,34.0,13.5,0.6196024674434544
20230823,2023,take,20230823:PV2:+1:604,87.25,True,-19.75,34.0,12.75,0.5740740740740741
20230823,2023,defer,20230823:PV2:+1:604,87.25,True,0.0,34.0,12.75,0.5740740740740741
20230829,2023,defer,20230829:PV2:+1:612,132.25,True,0.0,42.0,13.0,0.853302162478083
20230915,2023,defer,20230915:PV2:-1:602,0.0,True,0.0,32.0,22.75,0.8135095447870778
20231005,2023,take,20231005:PV2:-1:616,-12.0,True,-19.75,46.0,11.0,0.9183098591549296
20231005,2023,defer,20231005:PV2:-1:616,-12.0,True,0.0,46.0,11.0,0.9183098591549296
20231006,2023,take,20231006:PV2:+1:707,83.25,True,-19.75,137.0,7.25,1.7400275103163687
20231006,2023,defer,20231006:PV2:+1:707,83.25,True,0.0,137.0,7.25,1.7400275103163687
20231012,2023,take,20231012:PV2:-1:857,-13.5,True,-19.75,287.0,12.0,1.2205438066465257
20231012,2023,defer,20231012:PV2:-1:857,-13.5,True,0.0,287.0,12.0,1.2205438066465257
20231017,2023,defer,20231017:PV2:-1:603,-14.25,True,0.0,33.0,13.0,0.42501447596989
20231025,2023,defer,20231025:PV2:-1:605,-9.0,True,0.0,35.0,8.5,0.582701062215478
20231026,2023,take,20231026:PV2:-1:606,-19.75,True,-19.75,36.0,17.75,0.6281732205077153
20231026,2023,defer,20231026:PV2:-1:606,-19.75,True,0.0,36.0,17.75,0.6281732205077153
20231030,2023,defer,20231030:PV2:+1:607,0.0,True,0.0,37.0,26.75,0.5704225352112676
20231120,2023,defer,20231120:PV2:+1:603,-8.75,True,0.0,33.0,7.25,0.5819444444444445
20231130,2023,take,20231130:PV2:-1:609,-9.0,True,-19.75,39.0,7.5,1.0241080038572805
20231130,2023,defer,20231130:PV2:-1:609,-9.0,True,0.0,39.0,7.5,1.0241080038572805
20231201,2023,take,20231201:PV2:+1:767,-4.25,True,-19.75,197.0,2.75,1.3172613307618128
20231201,2023,defer,20231201:PV2:+1:767,-4.25,True,0.0,197.0,2.75,1.3172613307618128
20231204,2023,defer,20231204:PV2:-1:634,0.0,True,0.0,64.0,27.25,1.1089681774349085
20231205,2023,defer,20231205:PV2:+1:608,-5.75,True,0.0,38.0,4.25,1.0544464609800364
20231211,2023,take,20231211:PV2:+1:605,0.0,True,-19.75,35.0,24.5,0.6612772837510105
20231211,2023,defer,20231211:PV2:+1:605,0.0,True,0.0,35.0,24.5,0.6612772837510105
20240102,2024,defer,20240102:PV2:-1:604,-4.75,True,0.0,34.0,10.25,0.9038884812912693
20240105,2024,take,20240105:PV2:+1:611,-4.5,True,-19.75,41.0,3.75,0.7353629976580797
20240105,2024,defer,20240105:PV2:+1:611,-4.5,True,0.0,41.0,3.75,0.7353629976580797
20240108,2024,defer,20240108:PV2:+1:603,48.5,True,0.0,33.0,17.25,0.8024980483996877
20240111,2024,take,20240111:PV2:-1:614,0.0,True,-19.75,44.0,22.25,1.3676814988290398
20240111,2024,defer,20240111:PV2:-1:614,0.0,True,0.0,44.0,22.25,1.3676814988290398
20240117,2024,defer,20240117:PV2:-1:609,-11.75,True,0.0,39.0,10.25,1.0292887029288702
20240201,2024,take,20240201:PV2:+1:616,-14.5,True,-19.75,46.0,12.75,0.4838930774503084
20240201,2024,defer,20240201:PV2:+1:616,-14.5,True,0.0,46.0,12.75,0.4838930774503084
20240202,2024,defer,20240202:PV2:+1:607,-19.5,True,0.0,37.0,18.0,0.851006711409396
20240206,2024,defer,20240206:PV2:-1:606,-15.25,True,0.0,36.0,14.25,0.7564356435643564
20240215,2024,take,20240215:PV2:-1:602,-12.25,True,-19.75,32.0,10.75,0.48719632304661853
20240215,2024,defer,20240215:PV2:-1:602,-12.25,True,0.0,32.0,10.75,0.48719632304661853
20240216,2024,take,20240216:PV2:-1:607,-7.25,True,-19.75,37.0,6.0,1.118844386080105
20240216,2024,defer,20240216:PV2:-1:607,-7.25,True,0.0,37.0,6.0,1.118844386080105
20240220,2024,take,20240220:PV2:-1:606,-6.75,True,-19.75,36.0,5.25,1.0334865397242285
20240220,2024,defer,20240220:PV2:-1:606,-6.75,True,0.0,36.0,5.25,1.0334865397242285
20240221,2024,take,20240221:PV2:-1:872,-10.25,True,-19.75,302.0,8.75,0.6868947708198838
20240221,2024,defer,20240221:PV2:-1:872,-10.25,True,0.0,302.0,8.75,0.6868947708198838
20240305,2024,defer,20240305:PV2:-1:606,0.0,True,0.0,36.0,33.0,0.5875409836065574
20240307,2024,take,20240307:PV2:+1:649,-11.0,True,-19.75,79.0,9.5,0.8338637810311903
20240307,2024,defer,20240307:PV2:+1:649,-11.0,True,0.0,79.0,9.5,0.8338637810311903
20240308,2024,take,20240308:PV2:+1:613,0.0,True,-19.75,43.0,28.25,0.6902654867256637
20240308,2024,defer,20240308:PV2:+1:613,0.0,True,0.0,43.0,28.25,0.6902654867256637
20240312,2024,take,20240312:PV2:+1:636,-9.25,True,-19.75,66.0,7.5,1.1391941391941391
20240312,2024,defer,20240312:PV2:+1:636,-9.25,True,0.0,66.0,7.5,1.1391941391941391
20240313,2024,defer,20240313:PV2:-1:608,-15.75,True,0.0,38.0,14.0,0.6202686202686203
20240314,2024,take,20240314:PV2:-1:610,-13.75,True,-19.75,40.0,12.25,0.9511599511599511
20240314,2024,defer,20240314:PV2:-1:610,-13.75,True,0.0,40.0,12.25,0.9511599511599511
20240401,2024,defer,20240401:PV2:+1:602,-5.75,True,0.0,32.0,4.75,0.6868965517241379
20240411,2024,take,20240411:PV2:+1:791,118.0,True,-19.75,221.0,11.5,1.2755555555555556
20240411,2024,defer,20240411:PV2:+1:791,118.0,True,0.0,221.0,11.5,1.2755555555555556
20240423,2024,take,20240423:PV2:+1:606,0.0,True,-19.75,36.0,37.25,0.523836875358989
20240423,2024,defer,20240423:PV2:+1:606,0.0,True,0.0,36.0,37.25,0.523836875358989
20240426,2024,defer,20240426:PV2:+1:602,-12.5,True,0.0,32.0,11.75,0.570217276099629
20240514,2024,take,20240514:PV2:+1:631,-11.5,True,-19.75,61.0,10.5,0.4649364991717283
20240514,2024,defer,20240514:PV2:+1:631,-11.5,True,0.0,61.0,10.5,0.4649364991717283
20240520,2024,defer,20240520:PV2:+1:604,-10.25,True,0.0,34.0,8.75,0.7169811320754716
20240523,2024,take,20240523:PV2:-1:841,19.0,True,40.75,271.0,14.0,1.7365930599369086
20240523,2024,defer,20240523:PV2:-1:841,19.0,True,0.0,271.0,14.0,1.7365930599369086
20240531,2024,take,20240531:PV2:-1:610,0.0,True,-19.75,40.0,21.25,0.8258064516129032
20240531,2024,defer,20240531:PV2:-1:610,0.0,True,0.0,40.0,21.25,0.8258064516129032
20240605,2024,take,20240605:PV2:+1:641,-13.25,True,-19.75,71.0,12.0,0.8580392156862745
20240605,2024,defer,20240605:PV2:+1:641,-13.25,True,0.0,71.0,12.0,0.8580392156862745
20240612,2024,defer,20240612:PV2:+1:608,-4.0,True,0.0,38.0,2.5,0.8080808080808081
20240617,2024,take,20240617:PV2:+1:756,157.25,True,-19.75,186.0,12.25,1.1211656441717792
20240617,2024,defer,20240617:PV2:+1:756,157.25,True,0.0,186.0,12.25,1.1211656441717792
20240621,2024,take,20240621:PV2:-1:603,0.0,True,-19.75,33.0,19.75,0.6518624641833811
20240621,2024,defer,20240621:PV2:-1:603,0.0,True,0.0,33.0,19.75,0.6518624641833811
20240624,2024,take,20240624:PV2:-1:647,0.0,True,-19.75,77.0,19.25,0.843558282208589
20240624,2024,defer,20240624:PV2:-1:647,0.0,True,0.0,77.0,19.25,0.843558282208589
20240625,2024,take,20240625:PV2:+1:610,0.0,True,-19.75,40.0,20.25,0.5744985673352435
20240625,2024,defer,20240625:PV2:+1:610,0.0,True,0.0,40.0,20.25,0.5744985673352435
20240627,2024,take,20240627:PV2:+1:603,-9.0,True,-19.75,33.0,7.25,0.5967957276368492
20240627,2024,defer,20240627:PV2:+1:603,-9.0,True,0.0,33.0,7.25,0.5967957276368492
20240628,2024,take,20240628:PV2:+1:619,-7.75,True,-19.75,49.0,7.0,1.340974212034384
20240628,2024,defer,20240628:PV2:+1:619,-7.75,True,0.0,49.0,7.0,1.340974212034384
20240711,2024,defer,20240711:PV2:-1:623,0.0,True,0.0,53.0,27.5,1.3801418439716313
20240712,2024,take,20240712:PV2:+1:606,0.0,True,-19.75,36.0,28.0,0.7345409119300437
20240712,2024,defer,20240712:PV2:+1:606,0.0,True,0.0,36.0,28.0,0.7345409119300437
20240715,2024,take,20240715:PV2:+1:635,-19.75,True,-19.75,65.0,18.75,0.6082352941176471
20240715,2024,defer,20240715:PV2:+1:635,-19.75,True,0.0,65.0,18.75,0.6082352941176471
20240724,2024,defer,20240724:PV2:-1:603,0.0,True,0.0,33.0,25.5,0.7428571428571429
20240725,2024,take,20240725:PV2:-1:603,,False,-19.75,33.0,67.0,1.02061337355455
20240725,2024,defer,20240725:PV2:-1:603,,False,0.0,33.0,67.0,1.02061337355455
20240801,2024,take,20240801:PV2:+1:603,0.0,True,-19.75,33.0,25.75,0.6723646723646723
20240801,2024,defer,20240801:PV2:+1:603,0.0,True,0.0,33.0,25.75,0.6723646723646723
20240801,2024,take,20240801:PV2:-1:652,-5.75,True,-19.75,82.0,5.25,1.339031339031339
20240801,2024,defer,20240801:PV2:-1:652,-5.75,True,0.0,82.0,5.25,1.339031339031339
20240828,2024,take,20240828:PV2:-1:606,0.0,True,-19.75,36.0,28.0,0.4837484170536091
20240828,2024,defer,20240828:PV2:-1:606,0.0,True,0.0,36.0,28.0,0.4837484170536091
20240829,2024,take,20240829:PV2:+1:608,0.0,True,-19.75,38.0,31.0,0.6792607802874744
20240829,2024,defer,20240829:PV2:+1:608,0.0,True,0.0,38.0,31.0,0.6792607802874744
20240903,2024,defer,20240903:PV2:-1:603,0.0,True,0.0,33.0,31.25,0.60801393728223
20240905,2024,take,20240905:PV2:+1:607,0.0,True,-19.75,37.0,23.75,0.8566275924256087
20240905,2024,defer,20240905:PV2:+1:607,0.0,True,0.0,37.0,23.75,0.8566275924256087
20240906,2024,take,20240906:PV2:-1:607,0.0,True,-19.75,37.0,23.75,0.9296663660955816
20240906,2024,defer,20240906:PV2:-1:607,0.0,True,0.0,37.0,23.75,0.9296663660955816
20240911,2024,take,20240911:PV2:+1:874,-19.75,True,-19.75,304.0,19.0,2.090868989854433
20240911,2024,defer,20240911:PV2:+1:874,-19.75,True,0.0,304.0,19.0,2.090868989854433
20240912,2024,take,20240912:PV2:+1:807,-15.5,True,-19.75,237.0,14.5,0.7960666951688756
20240912,2024,defer,20240912:PV2:+1:807,-15.5,True,0.0,237.0,14.5,0.7960666951688756
20240927,2024,take,20240927:PV2:-1:695,-2.5,True,-19.75,125.0,2.0,0.5241635687732342
20240927,2024,defer,20240927:PV2:-1:695,-2.5,True,0.0,125.0,2.0,0.5241635687732342
20241001,2024,defer,20241001:PV2:-1:602,0.0,True,0.0,32.0,49.0,1.069767441860465
20241007,2024,take,20241007:PV2:-1:892,-5.25,True,-19.75,322.0,4.0,0.8677248677248677
20241007,2024,defer,20241007:PV2:-1:892,-5.25,True,0.0,322.0,4.0,0.8677248677248677
20241015,2024,take,20241015:PV2:-1:634,0.0,True,-19.75,64.0,54.0,1.0285714285714285
20241015,2024,defer,20241015:PV2:-1:634,0.0,True,0.0,64.0,54.0,1.0285714285714285
20241016,2024,defer,20241016:PV2:-1:602,-14.5,True,0.0,32.0,14.0,0.6391534391534391
20241023,2024,take,20241023:PV2:-1:679,0.0,True,-19.75,109.0,20.25,0.6123110151187905
20241023,2024,defer,20241023:PV2:-1:679,0.0,True,0.0,109.0,20.25,0.6123110151187905
20241025,2024,defer,20241025:PV2:+1:608,-14.0,True,0.0,38.0,12.75,0.8758099352051836
20241031,2024,take,20241031:PV2:-1:609,0.0,True,-19.75,39.0,28.75,1.0242024202420241
20241031,2024,defer,20241031:PV2:-1:609,0.0,True,0.0,39.0,28.75,1.0242024202420241
